,A3TDR6MXS6UO5,A1T1FK3P2N408,A2Q3SM0KEI497
481284,-100.0,-100.0,-100.0
481289,-100.0,-100.0,-100.0
481297,-100.0,-100.0,-100.0
481304,-100.0,-100.0,-100.0
481317,-100.0,-100.0,-100.0
481326,-100.0,-100.0,-100.0
481339,-100.0,-100.0,-100.0
481347,-100.0,-100.0,-100.0
481362,-100.0,-100.0,-100.0
481370,-100.0,-100.0,-100.0
481376,-100.0,-100.0,-100.0
481382,-100.0,-100.0,-100.0
481385,-100.0,-100.0,-100.0
481391,-100.0,-100.0,-100.0
481404,-100.0,-100.0,-100.0
481413,-100.0,-100.0,-100.0
481427,-100.0,-100.0,-100.0
481436,-100.0,-100.0,-100.0
481444,-100.0,-100.0,-100.0
481453,-100.0,-100.0,-100.0
481455,-100.0,-100.0,-100.0
481461,-100.0,-100.0,-100.0
481476,-100.0,-100.0,-100.0
481486,-100.0,-100.0,-100.0
481500,-100.0,-100.0,-100.0
481528,-100.0,-100.0,-100.0
481535,-100.0,-100.0,-100.0
481542,-100.0,-100.0,-100.0
481544,-100.0,-100.0,-100.0
481715,-100.0,-100.0,-100.0
481727,-100.0,-100.0,-100.0
481812,-100.0,-100.0,-100.0
481825,-100.0,-100.0,-100.0
481879,-100.0,-100.0,-100.0
481888,-100.0,-100.0,-100.0
481922,-100.0,-100.0,-100.0
481927,-100.0,-100.0,-100.0
481936,-100.0,-100.0,-100.0
481948,-100.0,-100.0,-100.0
481949,-100.0,-100.0,-100.0
481953,-100.0,-100.0,-100.0
481963,-100.0,-100.0,-100.0
481974,-100.0,-100.0,-100.0
481979,-100.0,-100.0,-100.0
481989,-100.0,-100.0,-100.0
482001,-100.0,-100.0,-100.0
482010,-100.0,-100.0,-100.0
482015,-100.0,-100.0,-100.0
482024,-100.0,-100.0,-100.0
482027,-100.0,-100.0,-100.0
482036,-100.0,-100.0,-100.0
482049,-100.0,-100.0,-100.0
482057,-100.0,-100.0,-100.0
482070,-100.0,-100.0,-100.0
482079,-100.0,-100.0,-100.0
482094,-100.0,-100.0,-100.0
482095,-100.0,-100.0,-100.0
482103,-100.0,-100.0,-100.0
482104,-100.0,-100.0,-100.0
482118,-100.0,-100.0,-100.0
482121,-100.0,-100.0,-100.0
482129,-100.0,-100.0,-100.0
482144,-100.0,-100.0,-100.0
482153,-100.0,-100.0,-100.0
482166,-100.0,-100.0,-100.0
482173,-100.0,-100.0,-100.0
482177,-100.0,-100.0,-100.0
482178,-100.0,-100.0,-100.0
482184,-100.0,-100.0,-100.0
482191,-100.0,-100.0,-100.0
482192,-100.0,-100.0,-100.0
482199,-100.0,-100.0,-100.0
482201,-100.0,-100.0,-100.0
482214,-100.0,-100.0,-100.0
482222,-100.0,-100.0,-100.0
482236,-100.0,-100.0,-100.0
482245,-100.0,-100.0,-100.0
482259,-100.0,-100.0,-100.0
482260,-100.0,-100.0,-100.0
482262,-100.0,-100.0,-100.0
482268,-100.0,-100.0,-100.0
482270,-100.0,-100.0,-100.0
482293,-100.0,-100.0,-100.0
482294,-100.0,-100.0,-100.0
482298,-100.0,-100.0,-100.0
482300,-100.0,-100.0,-100.0
482313,-100.0,-100.0,-100.0
482319,-100.0,-100.0,-100.0
482322,-100.0,-100.0,-100.0
482329,-100.0,-100.0,-100.0
482336,-100.0,-100.0,-100.0
482346,-100.0,-100.0,-100.0
482349,-100.0,-100.0,-100.0
482352,-100.0,-100.0,-100.0
482363,-100.0,-100.0,-100.0
482373,-100.0,-100.0,-100.0
482377,-100.0,-100.0,-100.0
482399,-100.0,-100.0,-100.0
482412,-100.0,-100.0,-100.0
482430,-100.0,-100.0,-100.0
482495,-100.0,-100.0,-100.0
482520,-100.0,-100.0,-100.0
482525,-100.0,-100.0,-100.0
482541,-100.0,-100.0,-100.0
482545,-100.0,-100.0,-100.0
482554,-100.0,-100.0,-100.0
482556,-100.0,-100.0,-100.0
482599,-100.0,-100.0,-100.0
482677,-100.0,-100.0,-100.0
482681,-100.0,-100.0,-100.0
482693,-100.0,-100.0,-100.0
482720,-100.0,-100.0,-100.0
482725,-100.0,-100.0,-100.0
482746,-100.0,-100.0,-100.0
482751,-100.0,-100.0,-100.0
482771,-100.0,-100.0,-100.0
482793,-100.0,-100.0,-100.0
482804,-100.0,-100.0,-100.0
482874,-100.0,-100.0,-100.0
482909,-100.0,-100.0,-100.0
482920,-100.0,-100.0,-100.0
482926,-100.0,-100.0,-100.0
482929,-100.0,-100.0,-100.0
482950,-100.0,-100.0,-100.0
483055,-100.0,-100.0,-100.0
483060,-100.0,-100.0,-100.0
483075,-100.0,-100.0,-100.0
483087,-100.0,-100.0,-100.0
483099,-100.0,-100.0,-100.0
483121,-100.0,-100.0,-100.0
483130,-100.0,-100.0,-100.0
483146,-100.0,-100.0,-100.0
483153,-100.0,-100.0,-100.0
483162,-100.0,-100.0,-100.0
483252,-100.0,-100.0,-100.0
483284,-100.0,-100.0,-100.0
483293,-100.0,-100.0,-100.0
483299,-100.0,-100.0,-100.0
483306,-100.0,-100.0,-100.0
483323,-100.0,-100.0,-100.0
483328,-100.0,-100.0,-100.0
483336,-100.0,-100.0,-100.0
483338,-100.0,-100.0,-100.0
483345,-100.0,-100.0,-100.0
483429,-100.0,-100.0,-100.0
483443,-100.0,-100.0,-100.0
483481,-100.0,-100.0,-100.0
483493,-100.0,-100.0,-100.0
483498,-100.0,-100.0,-100.0
483523,-100.0,-100.0,-100.0
483537,-100.0,-100.0,-100.0
483539,-100.0,-100.0,-100.0
483547,-100.0,-100.0,-100.0
483578,-100.0,-100.0,-100.0
483636,-100.0,-100.0,-100.0
483646,-100.0,-100.0,-100.0
483681,-100.0,-100.0,-100.0
483693,-100.0,-100.0,-100.0
483697,-100.0,-100.0,-100.0
483727,-100.0,-100.0,-100.0
483733,-100.0,-100.0,-100.0
483735,-100.0,-100.0,-100.0
483747,-100.0,-100.0,-100.0
483748,-100.0,-100.0,-100.0
483809,-100.0,-100.0,-100.0
483823,-100.0,-100.0,-100.0
483855,-100.0,-100.0,-100.0
483883,-100.0,-100.0,-100.0
483890,-100.0,-100.0,-100.0
483907,-100.0,-100.0,-100.0
483909,-100.0,-100.0,-100.0
483918,-100.0,-100.0,-100.0
483926,-100.0,-100.0,-100.0
483936,-100.0,-100.0,-100.0
484061,-100.0,-100.0,-100.0
484087,-100.0,-100.0,-100.0
484190,-100.0,-100.0,-100.0
484193,-100.0,-100.0,-100.0
484213,-100.0,-100.0,-100.0
484221,-100.0,-100.0,-100.0
484250,-100.0,-100.0,-100.0
484255,-100.0,-100.0,-100.0
484277,-100.0,-100.0,-100.0
484282,-100.0,-100.0,-100.0
484290,-100.0,-100.0,-100.0
484301,-100.0,-100.0,-100.0
484306,-100.0,-100.0,-100.0
484307,-100.0,-100.0,-100.0
484310,-100.0,-100.0,-100.0
484327,-100.0,-100.0,-100.0
484333,-100.0,-100.0,-100.0
484334,-100.0,-100.0,-100.0
484343,-100.0,-100.0,-100.0
484350,-100.0,-100.0,-100.0
484355,-100.0,-100.0,-100.0
484361,-100.0,-100.0,-100.0
484368,-100.0,-100.0,-100.0
484376,-100.0,-100.0,-100.0
484394,-100.0,-100.0,-100.0
484403,-100.0,-100.0,-100.0
484414,-100.0,-100.0,-100.0
484423,-100.0,-100.0,-100.0
484426,-100.0,-100.0,-100.0
484453,-100.0,-100.0,-100.0
484459,-100.0,-100.0,-100.0
484483,-100.0,-100.0,-100.0
484489,-100.0,-100.0,-100.0
484501,-100.0,-100.0,-100.0
484504,-100.0,-100.0,-100.0
484508,-100.0,-100.0,-100.0
484532,-100.0,-100.0,-100.0
484538,-100.0,-100.0,-100.0
484541,-100.0,-100.0,-100.0
484545,-100.0,-100.0,-100.0
484548,-100.0,-100.0,-100.0
484551,-100.0,-100.0,-100.0
484568,-100.0,-100.0,-100.0
484576,-100.0,-100.0,-100.0
484584,-100.0,-100.0,-100.0
484589,-100.0,-100.0,-100.0
484594,-100.0,-100.0,-100.0
484604,-100.0,-100.0,-100.0
484624,-100.0,-100.0,-100.0
484635,-100.0,-100.0,-100.0
484641,-100.0,-100.0,-100.0
484673,-100.0,-100.0,-100.0
484679,-100.0,-100.0,-100.0
484712,-100.0,-100.0,-100.0
484720,-100.0,-100.0,-100.0
484753,-100.0,-100.0,-100.0
484757,-100.0,-100.0,-100.0
484761,-100.0,-100.0,-100.0
484772,-100.0,-100.0,-100.0
484777,-100.0,-100.0,-100.0
484794,-100.0,-100.0,-100.0
484799,-100.0,-100.0,-100.0
484802,-100.0,-100.0,-100.0
484807,-100.0,-100.0,-100.0
484817,-100.0,-100.0,-100.0
484820,-100.0,-100.0,-100.0
484823,-100.0,-100.0,-100.0
484869,-100.0,-100.0,-100.0
484874,-100.0,-100.0,-100.0
484906,-100.0,-100.0,-100.0
484912,-100.0,-100.0,-100.0
484927,-100.0,-100.0,-100.0
484951,-100.0,-100.0,-100.0
484958,-100.0,-100.0,-100.0
484960,-100.0,-100.0,-100.0
484963,-100.0,-100.0,-100.0
484969,-100.0,-100.0,-100.0
484977,-100.0,-100.0,-100.0
484992,-100.0,-100.0,-100.0
484995,-100.0,-100.0,-100.0
484998,-100.0,-100.0,-100.0
485001,-100.0,-100.0,-100.0
485021,-100.0,-100.0,-100.0
485032,-100.0,-100.0,-100.0
485038,-100.0,-100.0,-100.0
485059,-100.0,-100.0,-100.0
485064,-100.0,-100.0,-100.0
485095,-100.0,-100.0,-100.0
485102,-100.0,-100.0,-100.0
485128,-100.0,-100.0,-100.0
485135,-100.0,-100.0,-100.0
485141,-100.0,-100.0,-100.0
485158,-100.0,-100.0,-100.0
485163,-100.0,-100.0,-100.0
485173,-100.0,-100.0,-100.0
485178,-100.0,-100.0,-100.0
485179,-100.0,-100.0,-100.0
485186,-100.0,-100.0,-100.0
485194,-100.0,-100.0,-100.0
485201,-100.0,-100.0,-100.0
485213,-100.0,-100.0,-100.0
485220,-100.0,-100.0,-100.0
485221,-100.0,-100.0,-100.0
485268,-100.0,-100.0,-100.0
485276,-100.0,-100.0,-100.0
485314,-100.0,-100.0,-100.0
485323,-100.0,-100.0,-100.0
485325,-100.0,-100.0,-100.0
485352,-100.0,-100.0,-100.0
485358,-100.0,-100.0,-100.0
485362,-100.0,-100.0,-100.0
485370,-100.0,-100.0,-100.0
485386,-100.0,-100.0,-100.0
485393,-100.0,-100.0,-100.0
485399,-100.0,-100.0,-100.0
485418,-100.0,-100.0,-100.0
485427,-100.0,-100.0,-100.0
485435,-100.0,-100.0,-100.0
485486,-100.0,-100.0,-100.0
485491,-100.0,-100.0,-100.0
485530,-100.0,-100.0,-100.0
485537,-100.0,-100.0,-100.0
485551,-100.0,-100.0,-100.0
485575,-100.0,-100.0,-100.0
485577,-100.0,-100.0,-100.0
485581,-100.0,-100.0,-100.0
485583,-100.0,-100.0,-100.0
485604,-100.0,-100.0,-100.0
485610,-100.0,-100.0,-100.0
485619,-100.0,-100.0,-100.0
485628,-100.0,-100.0,-100.0
485649,-100.0,-100.0,-100.0
485668,-100.0,-100.0,-100.0
485669,-100.0,-100.0,-100.0
485705,-100.0,-100.0,-100.0
485713,-100.0,-100.0,-100.0
485729,-100.0,-100.0,-100.0
485750,-100.0,-100.0,-100.0
485754,-100.0,-100.0,-100.0
485756,-100.0,-100.0,-100.0
485789,-100.0,-100.0,-100.0
485790,-100.0,-100.0,-100.0
485796,-100.0,-100.0,-100.0
485802,-100.0,-100.0,-100.0
485808,-100.0,-100.0,-100.0
485823,-100.0,-100.0,-100.0
485833,-100.0,-100.0,-100.0
485844,-100.0,-100.0,-100.0
485928,-100.0,-100.0,-100.0
485952,-100.0,-100.0,-100.0
485957,-100.0,-100.0,-100.0
485979,-100.0,-100.0,-100.0
486084,-100.0,-100.0,-100.0
486119,-100.0,-100.0,-100.0
486146,-100.0,-100.0,-100.0
486182,-100.0,-100.0,-100.0
486189,-100.0,-100.0,-100.0
486216,-100.0,-100.0,-100.0
486326,-100.0,-100.0,-100.0
486356,-100.0,-100.0,-100.0
486381,-100.0,-100.0,-100.0
486404,-100.0,-100.0,-100.0
486521,-100.0,-100.0,-100.0
486522,-100.0,-100.0,-100.0
486525,-100.0,-100.0,-100.0
486554,-100.0,-100.0,-100.0
486569,-100.0,-100.0,-100.0
486576,-100.0,-100.0,-100.0
486615,-100.0,-100.0,-100.0
486620,-100.0,-100.0,-100.0
486658,-100.0,-100.0,-100.0
486666,-100.0,-100.0,-100.0
486709,-100.0,-100.0,-100.0
486715,-100.0,-100.0,-100.0
486750,-100.0,-100.0,-100.0
486751,-100.0,-100.0,-100.0
486768,-100.0,-100.0,-100.0
486776,-100.0,-100.0,-100.0
486821,-100.0,-100.0,-100.0
486833,-100.0,-100.0,-100.0
486873,-100.0,-100.0,-100.0
486879,-100.0,-100.0,-100.0
486921,-100.0,-100.0,-100.0
486929,-100.0,-100.0,-100.0
486971,-100.0,-100.0,-100.0
486982,-100.0,-100.0,-100.0
487025,-100.0,-100.0,-100.0
487034,-100.0,-100.0,-100.0
487080,-100.0,-100.0,-100.0
487089,-100.0,-100.0,-100.0
487141,-100.0,-100.0,-100.0
487148,-100.0,-100.0,-100.0
488507,-100.0,-100.0,-100.0
488518,-100.0,-100.0,-100.0
488569,-100.0,-100.0,-100.0
488577,-100.0,-100.0,-100.0
488626,-100.0,-100.0,-100.0
488633,-100.0,-100.0,-100.0
488668,-100.0,-100.0,-100.0
488676,-100.0,-100.0,-100.0
488723,-100.0,-100.0,-100.0
488729,-100.0,-100.0,-100.0
488776,-100.0,-100.0,-100.0
488787,-100.0,-100.0,-100.0
488809,-100.0,-100.0,-100.0
488816,-100.0,-100.0,-100.0
488865,-100.0,-100.0,-100.0
488871,-100.0,-100.0,-100.0
488909,-100.0,-100.0,-100.0
488918,-100.0,-100.0,-100.0
488976,-100.0,-100.0,-100.0
488986,-100.0,-100.0,-100.0
489009,-100.0,-100.0,-100.0
489018,-100.0,-100.0,-100.0
489071,-100.0,-100.0,-100.0
489079,-100.0,-100.0,-100.0
489106,-100.0,-100.0,-100.0
489116,-100.0,-100.0,-100.0
489168,-100.0,-100.0,-100.0
489176,-100.0,-100.0,-100.0
489224,-100.0,-100.0,-100.0
489233,-100.0,-100.0,-100.0
489280,-100.0,-100.0,-100.0
489286,-100.0,-100.0,-100.0
489317,-100.0,-100.0,-100.0
489324,-100.0,-100.0,-100.0
489374,-100.0,-100.0,-100.0
489384,-100.0,-100.0,-100.0
489409,-100.0,-100.0,-100.0
489434,-100.0,-100.0,-100.0
489485,-100.0,-100.0,-100.0
489492,-100.0,-100.0,-100.0
489565,-100.0,-100.0,-100.0
489574,-100.0,-100.0,-100.0
489655,-100.0,-100.0,-100.0
489665,-100.0,-100.0,-100.0
489724,-100.0,-100.0,-100.0
489732,-100.0,-100.0,-100.0
489760,-100.0,-100.0,-100.0
489769,-100.0,-100.0,-100.0
489824,-100.0,-100.0,-100.0
489831,-100.0,-100.0,-100.0
489891,-100.0,-100.0,-100.0
489905,-100.0,-100.0,-100.0
489929,-100.0,-100.0,-100.0
489931,-100.0,-100.0,-100.0
489993,-100.0,-100.0,-100.0
490011,-100.0,-100.0,-100.0
490108,-100.0,-100.0,-100.0
490122,-100.0,-100.0,-100.0
490235,-100.0,-100.0,-100.0
490253,-100.0,-100.0,-100.0
490336,-100.0,-100.0,-100.0
490354,-100.0,-100.0,-100.0
490367,-100.0,-100.0,-100.0
490374,-100.0,-100.0,-100.0
490411,-100.0,-100.0,-100.0
490422,-100.0,-100.0,-100.0
490545,-100.0,-100.0,-100.0
490576,-100.0,-100.0,-100.0
490690,-100.0,-100.0,-100.0
490704,-100.0,-100.0,-100.0
490793,-100.0,-100.0,-100.0
490804,-100.0,-100.0,-100.0
490876,-100.0,-100.0,-100.0
490884,-100.0,-100.0,-100.0
490992,-100.0,-100.0,-100.0
491003,-100.0,-100.0,-100.0
491058,-100.0,-100.0,-100.0
491066,-100.0,-100.0,-100.0
491101,-100.0,-100.0,-100.0
491111,-100.0,-100.0,-100.0
491180,-100.0,-100.0,-100.0
491189,-100.0,-100.0,-100.0
491245,-100.0,-100.0,-100.0
491254,-100.0,-100.0,-100.0
491325,-100.0,-100.0,-100.0
491333,-100.0,-100.0,-100.0
491408,-100.0,-100.0,-100.0
491418,-100.0,-100.0,-100.0
491475,-100.0,-100.0,-100.0
491485,-100.0,-100.0,-100.0
491549,-100.0,-100.0,-100.0
491556,-100.0,-100.0,-100.0
491639,-100.0,-100.0,-100.0
491640,-100.0,-100.0,-100.0
491710,-100.0,-100.0,-100.0
491719,-100.0,-100.0,-100.0
491794,-100.0,-100.0,-100.0
491803,-100.0,-100.0,-100.0
491937,-100.0,-100.0,-100.0
491949,-100.0,-100.0,-100.0
492023,-100.0,-100.0,-100.0
492031,-100.0,-100.0,-100.0
492071,-100.0,-100.0,-100.0
492074,-100.0,-100.0,-100.0
492144,-100.0,-100.0,-100.0
492150,-100.0,-100.0,-100.0
492223,-100.0,-100.0,-100.0
492235,-100.0,-100.0,-100.0
492297,-100.0,-100.0,-100.0
492298,-100.0,-100.0,-100.0
492371,-100.0,-100.0,-100.0
492380,-100.0,-100.0,-100.0
492460,-100.0,-100.0,-100.0
492471,-100.0,-100.0,-100.0
492531,-100.0,-100.0,-100.0
492543,-100.0,-100.0,-100.0
492615,-100.0,-100.0,-100.0
492624,-100.0,-100.0,-100.0
492691,-100.0,-100.0,-100.0
492697,-100.0,-100.0,-100.0
492758,-100.0,-100.0,-100.0
492766,-100.0,-100.0,-100.0
492846,-100.0,-100.0,-100.0
492859,-100.0,-100.0,-100.0
492927,-100.0,-100.0,-100.0
492928,-100.0,-100.0,-100.0
493301,-100.0,-100.0,-100.0
493313,-100.0,-100.0,-100.0
493380,-100.0,-100.0,-100.0
493390,-100.0,-100.0,-100.0
493475,-100.0,-100.0,-100.0
493484,-100.0,-100.0,-100.0
493564,-100.0,-100.0,-100.0
493573,-100.0,-100.0,-100.0
493612,-100.0,-100.0,-100.0
493622,-100.0,-100.0,-100.0
493661,-100.0,-100.0,-100.0
493670,-100.0,-100.0,-100.0
493705,-100.0,-100.0,-100.0
493718,-100.0,-100.0,-100.0
494376,-100.0,-100.0,-100.0
494388,-100.0,-100.0,-100.0
494482,-100.0,-100.0,-100.0
494495,-100.0,-100.0,-100.0
494631,-100.0,-100.0,-100.0
494644,-100.0,-100.0,-100.0
494749,-100.0,-100.0,-100.0
494763,-100.0,-100.0,-100.0
494857,-100.0,-100.0,-100.0
494860,-100.0,-100.0,-100.0
494914,-100.0,-100.0,-100.0
494926,-100.0,-100.0,-100.0
495015,-100.0,-100.0,-100.0
495025,-100.0,-100.0,-100.0
501755,-100.0,-100.0,-100.0
501773,-100.0,-100.0,-100.0
501886,-100.0,-100.0,-100.0
501889,-100.0,-100.0,-100.0
502018,-100.0,-100.0,-100.0
502034,-100.0,-100.0,-100.0
502111,-100.0,-100.0,-100.0
502116,-100.0,-100.0,-100.0
502238,-100.0,-100.0,-100.0
502249,-100.0,-100.0,-100.0
502382,-100.0,-100.0,-100.0
502400,-100.0,-100.0,-100.0
502459,-100.0,-100.0,-100.0
502473,-100.0,-100.0,-100.0
502597,-100.0,-100.0,-100.0
502610,-100.0,-100.0,-100.0
502668,-100.0,-100.0,-100.0
502685,-100.0,-100.0,-100.0
502795,-100.0,-100.0,-100.0
502807,-100.0,-100.0,-100.0
502938,-100.0,-100.0,-100.0
502953,-100.0,-100.0,-100.0
503026,-100.0,-100.0,-100.0
503037,-100.0,-100.0,-100.0
503163,-100.0,-100.0,-100.0
503167,-100.0,-100.0,-100.0
503226,-100.0,-100.0,-100.0
503239,-100.0,-100.0,-100.0
503302,-100.0,-100.0,-100.0
503319,-100.0,-100.0,-100.0
503378,-100.0,-100.0,-100.0
503388,-100.0,-100.0,-100.0
503490,-100.0,-100.0,-100.0
503503,-100.0,-100.0,-100.0
503664,-100.0,-100.0,-100.0
503681,-100.0,-100.0,-100.0
503817,-100.0,-100.0,-100.0
503833,-100.0,-100.0,-100.0
504014,-100.0,-100.0,-100.0
504019,-100.0,-100.0,-100.0
504194,-100.0,-100.0,-100.0
504211,-100.0,-100.0,-100.0
504334,-100.0,-100.0,-100.0
504348,-100.0,-100.0,-100.0
504445,-100.0,-100.0,-100.0
504448,-100.0,-100.0,-100.0
504596,-100.0,-100.0,-100.0
504615,-100.0,-100.0,-100.0
504730,-100.0,-100.0,-100.0
504742,-100.0,-100.0,-100.0
504872,-100.0,-100.0,-100.0
504875,-100.0,-100.0,-100.0
505013,-100.0,-100.0,-100.0
505025,-100.0,-100.0,-100.0
505123,-100.0,-100.0,-100.0
505137,-100.0,-100.0,-100.0
505270,-100.0,-100.0,-100.0
505286,-100.0,-100.0,-100.0
505300,-100.0,-100.0,-100.0
505305,-100.0,-100.0,-100.0
505443,-100.0,-100.0,-100.0
505465,-100.0,-100.0,-100.0
505591,-100.0,-100.0,-100.0
505610,-100.0,-100.0,-100.0
505751,-100.0,-100.0,-100.0
505756,-100.0,-100.0,-100.0
505770,-100.0,-100.0,-100.0
505775,-100.0,-100.0,-100.0
505788,-100.0,-100.0,-100.0
505793,-100.0,-100.0,-100.0
505819,-100.0,-100.0,-100.0
505829,-100.0,-100.0,-100.0
505881,-100.0,-100.0,-100.0
505892,-100.0,-100.0,-100.0
505934,-100.0,-100.0,-100.0
505943,-100.0,-100.0,-100.0
505964,-100.0,-100.0,-100.0
505970,-100.0,-100.0,-100.0
505998,-100.0,-100.0,-100.0
506003,-100.0,-100.0,-100.0
506030,-100.0,-100.0,-100.0
506035,-100.0,-100.0,-100.0
506059,-100.0,-100.0,-100.0
506071,-100.0,-100.0,-100.0
506105,-100.0,-100.0,-100.0
506111,-100.0,-100.0,-100.0
506144,-100.0,-100.0,-100.0
506150,-100.0,-100.0,-100.0
506154,-100.0,-100.0,-100.0
506156,-100.0,-100.0,-100.0
506183,-100.0,-100.0,-100.0
506192,-100.0,-100.0,-100.0
506221,-100.0,-100.0,-100.0
506227,-100.0,-100.0,-100.0
506259,-100.0,-100.0,-100.0
506266,-100.0,-100.0,-100.0
506301,-100.0,-100.0,-100.0
506306,-100.0,-100.0,-100.0
506337,-100.0,-100.0,-100.0
506345,-100.0,-100.0,-100.0
506360,-100.0,-100.0,-100.0
506367,-100.0,-100.0,-100.0
506385,-100.0,-100.0,-100.0
506393,-100.0,-100.0,-100.0
506425,-100.0,-100.0,-100.0
506434,-100.0,-100.0,-100.0
506462,-100.0,-100.0,-100.0
506468,-100.0,-100.0,-100.0
506496,-100.0,-100.0,-100.0
506502,-100.0,-100.0,-100.0
506534,-100.0,-100.0,-100.0
506541,-100.0,-100.0,-100.0
506574,-100.0,-100.0,-100.0
506580,-100.0,-100.0,-100.0
506593,-100.0,-100.0,-100.0
506598,-100.0,-100.0,-100.0
506630,-100.0,-100.0,-100.0
506637,-100.0,-100.0,-100.0
506655,-100.0,-100.0,-100.0
506663,-100.0,-100.0,-100.0
506695,-100.0,-100.0,-100.0
506705,-100.0,-100.0,-100.0
506736,-100.0,-100.0,-100.0
506744,-100.0,-100.0,-100.0
506774,-100.0,-100.0,-100.0
506780,-100.0,-100.0,-100.0
506796,-100.0,-100.0,-100.0
506802,-100.0,-100.0,-100.0
506809,-100.0,-100.0,-100.0
506866,-100.0,-100.0,-100.0
506873,-100.0,-100.0,-100.0
506920,-100.0,-100.0,-100.0
506927,-100.0,-100.0,-100.0
506968,-100.0,-100.0,-100.0
506974,-100.0,-100.0,-100.0
507042,-100.0,-100.0,-100.0
507048,-100.0,-100.0,-100.0
507088,-100.0,-100.0,-100.0
507096,-100.0,-100.0,-100.0
507139,-100.0,-100.0,-100.0
507147,-100.0,-100.0,-100.0
507183,-100.0,-100.0,-100.0
507194,-100.0,-100.0,-100.0
507252,-100.0,-100.0,-100.0
507257,-100.0,-100.0,-100.0
507298,-100.0,-100.0,-100.0
507303,-100.0,-100.0,-100.0
507343,-100.0,-100.0,-100.0
507353,-100.0,-100.0,-100.0
507373,-100.0,-100.0,-100.0
507381,-100.0,-100.0,-100.0
507426,-100.0,-100.0,-100.0
507432,-100.0,-100.0,-100.0
507453,-100.0,-100.0,-100.0
507458,-100.0,-100.0,-100.0
507498,-100.0,-100.0,-100.0
507504,-100.0,-100.0,-100.0
507543,-100.0,-100.0,-100.0
507556,-100.0,-100.0,-100.0
507634,-100.0,-100.0,-100.0
507647,-100.0,-100.0,-100.0
507698,-100.0,-100.0,-100.0
507713,-100.0,-100.0,-100.0
507738,-100.0,-100.0,-100.0
507752,-100.0,-100.0,-100.0
507796,-100.0,-100.0,-100.0
507810,-100.0,-100.0,-100.0
507860,-100.0,-100.0,-100.0
507874,-100.0,-100.0,-100.0
507952,-100.0,-100.0,-100.0
507975,-100.0,-100.0,-100.0
508068,-100.0,-100.0,-100.0
508078,-100.0,-100.0,-100.0
508126,-100.0,-100.0,-100.0
508137,-100.0,-100.0,-100.0
508203,-100.0,-100.0,-100.0
508220,-100.0,-100.0,-100.0
508281,-100.0,-100.0,-100.0
508284,-100.0,-100.0,-100.0
508341,-100.0,-100.0,-100.0
508349,-100.0,-100.0,-100.0
508415,-100.0,-100.0,-100.0
508425,-100.0,-100.0,-100.0
508484,-100.0,-100.0,-100.0
508496,-100.0,-100.0,-100.0
508510,-100.0,-100.0,-100.0
508514,-100.0,-100.0,-100.0
508582,-100.0,-100.0,-100.0
508591,-100.0,-100.0,-100.0
508658,-100.0,-100.0,-100.0
508669,-100.0,-100.0,-100.0
508713,-100.0,-100.0,-100.0
508715,-100.0,-100.0,-100.0
508759,-100.0,-100.0,-100.0
508766,-100.0,-100.0,-100.0
508823,-100.0,-100.0,-100.0
508836,-100.0,-100.0,-100.0
508893,-100.0,-100.0,-100.0
508901,-100.0,-100.0,-100.0
508937,-100.0,-100.0,-100.0
508939,-100.0,-100.0,-100.0
508990,-100.0,-100.0,-100.0
508998,-100.0,-100.0,-100.0
509047,-100.0,-100.0,-100.0
509056,-100.0,-100.0,-100.0
509107,-100.0,-100.0,-100.0
509115,-100.0,-100.0,-100.0
509155,-100.0,-100.0,-100.0
509162,-100.0,-100.0,-100.0
509188,-100.0,-100.0,-100.0
509199,-100.0,-100.0,-100.0
509247,-100.0,-100.0,-100.0
509255,-100.0,-100.0,-100.0
509312,-100.0,-100.0,-100.0
509320,-100.0,-100.0,-100.0
509342,-100.0,-100.0,-100.0
509351,-100.0,-100.0,-100.0
509410,-100.0,-100.0,-100.0
509416,-100.0,-100.0,-100.0
509463,-100.0,-100.0,-100.0
509471,-100.0,-100.0,-100.0
509519,-100.0,-100.0,-100.0
509527,-100.0,-100.0,-100.0
512356,-100.0,-100.0,-100.0
512383,-100.0,-100.0,-100.0
512424,-100.0,-100.0,-100.0
512450,-100.0,-100.0,-100.0
512477,-100.0,-100.0,-100.0
512530,-100.0,-100.0,-100.0
512556,-100.0,-100.0,-100.0
512583,-100.0,-100.0,-100.0
512609,-100.0,-100.0,-100.0
512625,-100.0,-100.0,-100.0
512651,-100.0,-100.0,-100.0
512677,-100.0,-100.0,-100.0
512704,-100.0,-100.0,-100.0
512757,-100.0,-100.0,-100.0
512809,-100.0,-100.0,-100.0
512825,-100.0,-100.0,-100.0
512851,-100.0,-100.0,-100.0
512876,-100.0,-100.0,-100.0
512904,-100.0,-100.0,-100.0
512928,-100.0,-100.0,-100.0
512956,-100.0,-100.0,-100.0
512982,-100.0,-100.0,-100.0
513008,-100.0,-100.0,-100.0
513034,-100.0,-100.0,-100.0
513050,-100.0,-100.0,-100.0
513076,-100.0,-100.0,-100.0
513102,-100.0,-100.0,-100.0
513128,-100.0,-100.0,-100.0
513154,-100.0,-100.0,-100.0
513181,-100.0,-100.0,-100.0
513207,-100.0,-100.0,-100.0
513233,-100.0,-100.0,-100.0
