,AZSSG2REHDX18,ASEW6NZHLI41K,ACBG07QLGIDP0,AYYSG3O9FNU15,AJE5OG666CBAC,A1XY2JMPVJCF4,A5XU9JZ5IHLA1,ACM1CEGHXTKZP
276052,-76.0,-100.0,-91.0,,,-100.0,-19.0,-73.0
276066,-76.0,-100.0,-90.0,,,-100.0,-19.0,-73.0
276358,-76.0,-100.0,-90.0,,,-100.0,-19.0,-73.0
276384,-76.0,-100.0,-89.0,,,-100.0,-19.0,-73.0
276408,-76.0,-100.0,-89.0,,,-100.0,-19.0,-73.0
276427,-76.0,-100.0,-88.0,,,-100.0,-19.0,-73.0
276457,-76.0,-100.0,-88.0,,,-100.0,-19.0,-73.0
276470,-76.0,-100.0,-87.0,,,-100.0,-19.0,-73.0
276477,-76.0,-100.0,-87.0,,,-100.0,-19.0,-73.0
276496,-76.0,-100.0,-87.0,,,-100.0,-19.0,-72.0
276513,-76.0,-100.0,-87.0,,,-100.0,-19.0,-71.0
276530,-76.0,-100.0,-87.0,,,-100.0,-19.0,-70.0
276548,-76.0,-100.0,-87.0,,,-100.0,-19.0,-68.0
276565,-76.0,-100.0,-87.0,,,-100.0,-19.0,-67.0
276584,-76.0,-100.0,-87.0,,,-100.0,-19.0,-66.0
276602,-76.0,-100.0,-87.0,,,-100.0,-19.0,-65.0
276618,-76.0,-100.0,-87.0,,,-100.0,-19.0,-64.0
276625,-76.0,-100.0,-87.0,,,-100.0,-19.0,-63.0
276639,-76.0,-100.0,-87.0,,,-100.0,-19.0,-62.5
276644,-76.0,-100.0,-86.8,,,-100.0,-19.0,-62.0
276661,-76.0,-100.0,-86.6,,,-100.0,-19.0,-61.0
276680,-76.0,-100.0,-86.4,,,-100.0,-19.0,-60.0
276699,-76.0,-100.0,-86.2,,,-100.0,-19.0,-59.0
276741,-76.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282300,-76.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282316,-75.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282329,-74.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282346,-73.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282371,-72.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282386,-71.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282403,-70.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282418,-69.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282433,-67.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282729,-67.0,-100.0,-86.0,,,-100.0,-19.0,-59.0
282730,-67.0,-100.0,-86.0,,-26.0,-100.0,-19.0,-59.0
282765,-67.0,-100.0,-86.0,,-25.0,-100.0,-19.0,-59.0
282811,-67.0,-100.0,-86.0,,-23.0,-100.0,-19.0,-59.0
282846,-67.0,-100.0,-86.0,,-19.0,-100.0,-19.0,-59.0
282893,-67.0,-100.0,-86.0,,-17.0,-100.0,-19.0,-59.0
282928,-67.0,-100.0,-86.0,,-14.0,-100.0,-19.0,-59.0
284054,-67.0,-100.0,-86.0,,-14.0,-100.0,-19.0,-59.0
284100,-67.0,-100.0,-86.0,,-13.0,-100.0,-19.0,-59.0
284135,-67.0,-100.0,-86.0,,-11.0,-100.0,-19.0,-59.0
284181,-67.0,-100.0,-86.0,,-9.0,-100.0,-19.0,-59.0
284206,-67.0,-100.0,-86.0,,-7.5,-100.0,-19.0,-59.0
284216,-67.0,-100.0,-86.0,,-6.0,-100.0,-19.0,-58.5
284226,-67.0,-100.0,-86.0,,-5.5,-100.0,-19.0,-58.0
284242,-67.0,-100.0,-86.0,,-5.0,-100.0,-19.0,-57.0
284260,-67.0,-100.0,-86.0,,-4.5,-100.0,-19.0,-56.0
284263,-67.0,-100.0,-86.0,,-4.0,-100.0,-19.0,-55.666666666666664
284264,-67.0,-100.0,-86.0,,,-100.0,-19.0,-55.333333333333336
284278,-67.0,-100.0,-86.0,,,-100.0,-19.0,-55.0
284295,-67.0,-100.0,-86.0,,,-100.0,-19.0,-54.0
284302,-67.0,-100.0,-86.0,,,-100.0,-19.0,-53.0
284321,-67.0,-100.0,-86.0,,,-100.0,-19.0,-52.0
284338,-67.0,-100.0,-86.0,,,-100.0,-19.0,-50.0
284356,-67.0,-100.0,-86.0,,,-100.0,-19.0,-49.0
284374,-67.0,-100.0,-86.0,,,-100.0,-19.0,-48.0
284391,-67.0,-100.0,-86.0,,,-100.0,-19.0,-47.0
284409,-67.0,-100.0,-86.0,,,-100.0,-19.0,-46.0
284428,-67.0,-100.0,-86.0,,,-100.0,-19.0,-45.0
284541,-67.0,-100.0,-86.0,,,-100.0,-19.0,-45.0
284560,-67.0,-100.0,-86.0,,,-100.0,-19.0,-44.0
284578,-67.0,-100.0,-86.0,,,-100.0,-19.0,-43.0
284593,-67.0,-100.0,-86.0,,,-100.0,-19.0,-42.0
284611,-67.0,-100.0,-86.0,,,-100.0,-19.0,-40.0
284620,-67.0,-100.0,-86.0,,,-100.0,-19.0,-39.0
284636,-67.0,-100.0,-86.0,,,-100.0,-19.0,-38.0
284654,-67.0,-100.0,-86.0,,,-100.0,-19.0,-37.0
284671,-67.0,-100.0,-86.0,,,-100.0,-19.0,-36.0
284802,-67.0,-100.0,-86.0,,,-100.0,-19.0,-36.0
284829,-67.0,-100.0,-85.0,,,-100.0,-19.0,-36.0
284860,-67.0,-100.0,-85.0,,,-100.0,-19.0,-36.0
284870,-67.0,-100.0,-84.0,,,-100.0,-19.0,-36.0
284891,-67.0,-100.0,-84.0,,,-100.0,-19.0,-36.0
284896,-67.0,-100.0,-84.0,,,-100.0,-19.0,-35.666666666666664
284910,-67.0,-100.0,-83.0,,,-100.0,-19.0,-35.333333333333336
284912,-67.0,-100.0,-83.0,,,-100.0,-19.0,-35.0
284928,-67.0,-100.0,-83.0,,,-100.0,-19.0,-34.0
284938,-67.0,-100.0,-83.0,,,-100.0,-19.0,-33.0
284952,-67.0,-100.0,-82.0,,,-100.0,-19.0,-32.5
284953,-67.0,-100.0,-82.0,,,-100.0,-19.0,-32.0
284970,-67.0,-100.0,-82.0,,,-100.0,-19.0,-31.0
284989,-67.0,-100.0,-82.0,,,-100.0,-19.0,-30.0
285006,-67.0,-100.0,-82.0,,,-100.0,-19.0,-28.0
285025,-67.0,-100.0,-82.0,,,-100.0,-19.0,-27.0
285042,-67.0,-100.0,-82.0,,,-100.0,-19.0,-26.0
285060,-67.0,-100.0,-82.0,,,-100.0,-19.0,-25.0
285103,-67.0,-100.0,-82.0,,,-100.0,-19.0,-25.0
285121,-67.0,-100.0,-81.0,,,-100.0,-19.0,-25.0
285147,-67.0,-100.0,-81.0,,,-100.0,-19.0,-25.0
285165,-67.0,-100.0,-80.0,,,-100.0,-19.0,-25.0
285191,-67.0,-100.0,-79.0,,,-100.0,-19.0,-25.0
285208,-67.0,-100.0,-79.0,,,-100.0,-19.0,-25.0
285210,-67.0,-100.0,-79.0,,,-100.0,-19.0,-24.5
285228,-67.0,-100.0,-78.0,,,-100.0,-19.0,-24.0
285244,-67.0,-100.0,-78.0,,,-100.0,-19.0,-23.0
285251,-67.0,-100.0,-78.0,,,-100.0,-19.0,-22.0
285268,-67.0,-100.0,-78.0,,,-100.0,-19.0,-21.0
285286,-67.0,-100.0,-78.0,,,-100.0,-19.0,-20.0
285304,-67.0,-100.0,-78.0,,,-100.0,-19.0,-19.0
285323,-67.0,-100.0,-78.0,,,-100.0,-19.0,-18.0
285524,-67.0,-100.0,-78.0,,,-100.0,-19.0,-18.0
285544,-67.0,-100.0,-78.0,,,-100.0,-19.0,-17.0
285560,-67.0,-100.0,-78.0,,,-100.0,-19.0,-16.0
285578,-67.0,-100.0,-78.0,,,-100.0,-19.0,-15.0
285585,-67.0,-100.0,-78.0,,,-100.0,-19.0,-14.0
285602,-67.0,-100.0,-78.0,,,-100.0,-19.0,-13.0
285620,-67.0,-100.0,-78.0,,,-100.0,-19.0,-12.0
285638,-67.0,-100.0,-78.0,,,-100.0,-19.0,-11.0
285656,-67.0,-100.0,-78.0,,,-100.0,-19.0,-10.0
285675,-67.0,-100.0,-78.0,,,-100.0,-19.0,-9.0
285691,-67.0,-100.0,-78.0,,,-100.0,-19.0,-8.0
285710,-67.0,-100.0,-78.0,,,-100.0,-19.0,-7.0
285755,-67.0,-100.0,-78.0,,,-100.0,-19.0,-7.0
285756,-67.0,-100.0,-78.0,-67.0,,-100.0,-19.0,-7.0
285796,-67.0,-100.0,-78.0,-66.0,,-100.0,-19.0,-7.0
285825,-67.0,-100.0,-78.0,-65.0,,-100.0,-19.0,-7.0
285837,-67.0,-100.0,-78.0,-64.0,,-100.0,-19.0,-6.5
285843,-67.0,-100.0,-78.0,-63.0,,-100.0,-19.0,-6.0
285859,-67.0,-100.0,-78.0,-62.0,,-100.0,-19.0,-5.0
285878,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,-4.0
285893,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,-3.0
285901,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,-2.0
285919,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,-1.0
285939,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,0.0
285955,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,1.0
285976,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,2.0
286238,-67.0,-100.0,-78.0,-61.0,,-100.0,-19.0,2.0
286261,-67.0,-100.0,-77.0,-61.0,,-100.0,-19.0,2.0
286284,-67.0,-100.0,-77.0,-61.0,,-100.0,-19.0,2.0
286299,-67.0,-100.0,-76.0,-61.0,,-100.0,-19.0,2.0
286332,-67.0,-100.0,-76.0,-61.0,,-100.0,-19.0,2.0
286359,-67.0,-100.0,-75.0,-61.0,,-100.0,-19.0,2.0
286441,-67.0,-100.0,-75.0,-61.0,,-100.0,-19.0,2.0
286461,-67.0,-100.0,-74.0,-61.0,,-100.0,-19.0,2.0
286492,-67.0,-100.0,-74.0,-61.0,,-100.0,-19.0,2.0
286511,-67.0,-100.0,-73.0,-61.0,,-100.0,-19.0,2.0
286542,-67.0,-100.0,-73.0,-61.0,,-100.0,-19.0,2.0
286567,-67.0,-100.0,-72.0,-61.0,,-100.0,-19.0,2.0
286701,-67.0,-100.0,-72.0,-61.0,,-100.0,-19.0,2.0
286722,-67.0,-100.0,-71.0,-61.0,,-100.0,-19.0,2.0
286770,-67.0,-100.0,-71.0,-61.0,,-100.0,-19.0,2.0
286805,-67.0,-100.0,-70.0,-61.0,,-100.0,-19.0,2.0
286863,-67.0,-100.0,-70.0,-61.0,,-100.0,-19.0,2.0
286886,-67.0,-100.0,-69.0,-61.0,,-100.0,-19.0,2.0
287600,-67.0,-100.0,-69.0,-61.0,,-100.0,-19.0,2.0
287641,-67.0,-100.0,-69.0,-60.0,,-100.0,-19.0,2.0
287681,-67.0,-100.0,-69.0,-57.0,,-100.0,-19.0,2.0
287723,-67.0,-100.0,-69.0,-55.0,,-100.0,-19.0,2.0
287763,-67.0,-100.0,-69.0,-52.0,,-100.0,-19.0,2.0
287804,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,2.0
291847,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,2.0
291867,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,1.0
291884,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,0.0
291901,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-1.0
291919,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-2.0
291937,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-3.0
291953,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-4.0
291973,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-5.0
291980,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-6.0
291997,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-7.0
292015,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-9.0
292034,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-10.0
292049,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-11.0
292067,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-12.0
292085,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-13.0
292103,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-14.0
292121,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-15.0
292138,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-16.0
292145,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-17.0
292165,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-18.0
292628,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-18.0
292647,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-17.0
292664,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-16.0
292682,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-15.0
292700,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-13.0
299228,-67.0,-100.0,-69.0,-50.0,,-100.0,-19.0,-13.0
299252,-67.0,-100.0,-70.0,-50.0,,-100.0,-19.0,-13.0
299277,-67.0,-100.0,-70.0,-50.0,,-100.0,-19.0,-13.0
299285,-67.0,-100.0,-71.0,-50.0,,-100.0,-19.0,-13.0
299309,-67.0,-100.0,-71.0,-50.0,,-100.0,-19.0,-13.0
299328,-67.0,-100.0,-72.0,-50.0,,-100.0,-19.0,-13.0
299356,-67.0,-100.0,-72.0,-50.0,,-100.0,-19.0,-13.0
299369,-67.0,-100.0,-73.0,-50.0,,-100.0,-19.0,-13.0
299392,-67.0,-100.0,-73.0,-50.0,,-100.0,-19.0,-13.0
299405,-67.0,-100.0,-74.0,-50.0,,-100.0,-19.0,-13.0
299432,-67.0,-100.0,-74.0,-50.0,,-100.0,-19.0,-13.0
299444,-67.0,-100.0,-75.0,-50.0,,-100.0,-19.0,-13.0
299471,-67.0,-100.0,-75.0,-50.0,,-100.0,-19.0,-13.0
299489,-67.0,-100.0,-76.0,-50.0,,-100.0,-19.0,-13.0
299516,-67.0,-100.0,-76.0,-50.0,,-100.0,-19.0,-13.0
299540,-67.0,-100.0,-77.0,-50.0,,-100.0,-19.0,-13.0
299577,-67.0,-100.0,-77.0,-50.0,,-100.0,-19.0,-13.0
299595,-67.0,-100.0,-78.0,-50.0,,-100.0,-19.0,-13.0
299626,-67.0,-100.0,-78.0,-50.0,,-100.0,-19.0,-13.0
299641,-67.0,-100.0,-79.0,-50.0,,-100.0,-19.0,-13.0
299668,-67.0,-100.0,-79.0,-50.0,,-100.0,-19.0,-13.0
299686,-67.0,-100.0,-80.0,-50.0,,-100.0,-19.0,-13.0
299721,-67.0,-100.0,-80.0,-50.0,,-100.0,-19.0,-13.0
299737,-67.0,-100.0,-81.0,-50.0,,-100.0,-19.0,-13.0
299762,-67.0,-100.0,-81.0,-50.0,,-100.0,-19.0,-13.0
299775,-67.0,-100.0,-82.0,-50.0,,-100.0,-19.0,-13.0
299797,-67.0,-100.0,-82.0,-50.0,,-100.0,-19.0,-13.0
299813,-67.0,-100.0,-83.0,-50.0,,-100.0,-19.0,-13.0
299844,-67.0,-100.0,-83.0,-50.0,,-100.0,-19.0,-13.0
299862,-67.0,-100.0,-84.0,-50.0,,-100.0,-19.0,-13.0
299888,-67.0,-100.0,-84.0,-50.0,,-100.0,-19.0,-13.0
299906,-67.0,-100.0,-85.0,-50.0,,-100.0,-19.0,-13.0
299931,-67.0,-100.0,-85.0,-50.0,,-100.0,-19.0,-13.0
299954,-67.0,-100.0,-86.0,-50.0,,-100.0,-19.0,-13.0
299984,-67.0,-100.0,-87.0,-50.0,,-100.0,-19.0,-13.0
300015,-67.0,-100.0,-88.0,-50.0,,-100.0,-19.0,-13.0
300046,-67.0,-100.0,-89.0,-50.0,,-100.0,-19.0,-13.0
300066,-67.0,-100.0,-89.0,-50.0,,-100.0,-19.0,-13.0
300078,-67.0,-100.0,-90.0,-50.0,,-100.0,-19.0,-13.0
300114,-67.0,-100.0,-90.0,-50.0,,-100.0,-19.0,-13.0
300129,-67.0,-100.0,-91.0,-50.0,,-100.0,-19.0,-13.0
300158,-67.0,-100.0,-91.0,-50.0,,-100.0,-19.0,-13.0
300183,-67.0,-100.0,-92.0,-50.0,,-100.0,-19.0,-13.0
300213,-67.0,-100.0,-92.0,-50.0,,-100.0,-19.0,-13.0
300237,-67.0,-100.0,-93.0,-50.0,,-100.0,-19.0,-13.0
300287,-67.0,-100.0,-93.0,-50.0,,-100.0,-19.0,-13.0
300312,-67.0,-100.0,-94.0,-50.0,,-100.0,-19.0,-13.0
300377,-67.0,-100.0,-95.0,-50.0,,-100.0,-19.0,-13.0
300438,-67.0,-100.0,-95.0,-50.0,,-100.0,-19.0,-13.0
300453,-67.0,-100.0,-96.0,-50.0,,-100.0,-19.0,-13.0
300494,-67.0,-100.0,-96.0,-50.0,,-100.0,-19.0,-13.0
300521,-67.0,-100.0,-97.0,-50.0,,-100.0,-19.0,-13.0
300562,-67.0,-100.0,-97.0,-50.0,,-100.0,-19.0,-13.0
300578,-67.0,-100.0,-98.0,-50.0,,-100.0,-19.0,-13.0
300625,-67.0,-100.0,-98.0,-50.0,,-100.0,-19.0,-13.0
300644,-67.0,-100.0,-99.0,-50.0,,-100.0,-19.0,-13.0
300701,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-13.0
305752,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-13.0
305753,-67.0,-100.0,-100.0,-50.0,-5.0,-100.0,-19.0,-13.0
305799,-67.0,-100.0,-100.0,-50.0,-6.0,-100.0,-19.0,-13.0
305834,-67.0,-100.0,-100.0,-50.0,-9.0,-100.0,-19.0,-13.0
305880,-67.0,-100.0,-100.0,-50.0,-11.0,-100.0,-19.0,-13.0
305915,-67.0,-100.0,-100.0,-50.0,-14.0,-100.0,-19.0,-13.0
305962,-67.0,-100.0,-100.0,-50.0,-16.0,-100.0,-19.0,-13.0
306333,-67.0,-100.0,-100.0,-50.0,-16.0,-100.0,-19.0,-13.0
306380,-67.0,-100.0,-100.0,-50.0,-17.0,-100.0,-19.0,-13.0
306415,-67.0,-100.0,-100.0,-50.0,-20.0,-100.0,-19.0,-13.0
306461,-67.0,-100.0,-100.0,-50.0,-22.0,-100.0,-19.0,-13.0
306462,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-13.0
311884,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-13.0
311902,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-14.0
311918,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-15.0
311935,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-16.0
311952,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-17.0
311972,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-18.0
311978,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-19.0
311996,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-20.0
312015,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-21.0
312033,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-23.0
312049,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-24.0
312066,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-25.0
312085,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-26.0
312103,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-27.0
312120,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-28.0
312137,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-29.0
312144,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314213,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314231,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314263,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314280,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314297,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314313,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314330,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314346,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314363,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314380,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314396,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314413,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314430,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314446,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314463,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314480,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314496,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314513,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314530,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314546,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314563,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314580,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314596,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314613,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314630,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314646,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314663,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314680,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314696,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314713,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
314730,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315246,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315264,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315280,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315296,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315313,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315330,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315346,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315363,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315380,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315396,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315413,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315430,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315446,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315463,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315480,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315496,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315513,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315530,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315546,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315563,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315580,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315596,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315613,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315631,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315646,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315663,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315680,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315696,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315713,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315730,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315746,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315763,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315780,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315796,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315813,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315830,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315847,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315863,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315880,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315896,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315913,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
315931,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
319946,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
319964,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
319980,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
319996,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320013,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320030,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320046,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320063,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320080,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320096,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320113,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320130,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
320146,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
332980,-67.0,-100.0,-100.0,-50.0,,-100.0,-19.0,-30.0
333006,-67.0,-100.0,-99.0,-50.0,,-100.0,-19.0,-30.0
333037,-67.0,-100.0,-99.0,-50.0,,-100.0,-19.0,-30.0
333051,-67.0,-100.0,-98.0,-50.0,,-100.0,-19.0,-30.0
333072,-67.0,-100.0,-98.0,-50.0,,-100.0,-19.0,-30.0
333086,-67.0,-100.0,-97.0,-50.0,,-100.0,-19.0,-30.0
333107,-67.0,-100.0,-97.0,-50.0,,-100.0,-19.0,-30.0
333118,-67.0,-100.0,-96.0,-50.0,,-100.0,-19.0,-30.0
333138,-67.0,-100.0,-96.0,-50.0,,-100.0,-19.0,-30.0
333150,-67.0,-100.0,-95.0,-50.0,,-100.0,-19.0,-30.0
333180,-67.0,-100.0,-94.0,-50.0,,-100.0,-19.0,-30.0
333197,-67.0,-100.0,-93.0,-50.0,,-100.0,-19.0,-30.0
333211,-67.0,-100.0,-93.0,-50.0,,-100.0,-19.0,-30.0
333227,-67.0,-100.0,-92.0,-50.0,,-100.0,-19.0,-30.0
333251,-67.0,-100.0,-92.0,-50.0,,-100.0,-19.0,-30.0
333268,-67.0,-100.0,-91.0,-50.0,,-100.0,-19.0,-30.0
