,A10I249SZXANR,A11W9XU1ESKSA,AA3OOA62I1EEB
410613,22.0,100.0,-50.0
410639,22.0,100.0,-50.0
410653,21.0,100.0,-50.0
410660,21.0,100.0,-50.0
410691,21.0,100.0,-51.0
410693,21.0,100.0,-51.0
410712,20.0,100.0,-51.0
410738,20.0,100.0,-51.0
410758,19.5,100.0,-51.0
410765,19.0,100.0,-51.333333333333336
410776,19.0,100.0,-51.666666666666664
410799,18.5,100.0,-52.0
410801,18.0,100.0,-52.0
410832,18.0,100.0,-52.0
410863,17.5,100.0,-52.0
410867,17.0,100.0,-52.333333333333336
410882,17.0,100.0,-52.666666666666664
410893,16.5,100.0,-53.0
410917,16.0,100.0,-53.0
410939,16.0,100.0,-53.0
410948,15.0,100.0,-53.0
410963,15.0,100.0,-53.0
410971,15.0,100.0,-53.333333333333336
410985,14.0,100.0,-53.666666666666664
410990,14.0,100.0,-54.0
411054,14.0,100.0,-54.0
411089,14.0,100.0,-55.0
411169,14.0,100.0,-55.0
411199,14.0,100.0,-56.0
411264,14.0,100.0,-56.0
411299,14.0,100.0,-57.0
411379,14.0,100.0,-57.0
411405,14.0,100.0,-58.0
411423,14.0,100.0,-58.0
411477,14.0,100.0,-59.0
411547,14.0,100.0,-59.0
411583,14.0,100.0,-60.0
411599,14.0,100.0,-60.0
411710,14.0,100.0,-65.0
411736,14.0,100.0,-65.0
411797,14.0,100.0,-66.0
411814,14.0,100.0,-66.0
411857,14.0,100.0,-67.0
411916,14.0,100.0,-67.0
411949,14.0,100.0,-68.0
411993,14.0,100.0,-68.0
412008,14.0,100.0,-69.0
412050,14.0,100.0,-69.0
412065,14.0,100.0,-70.0
412076,14.0,100.0,-70.0
412097,14.0,100.0,-71.0
412106,14.0,100.0,-71.0
412130,14.0,100.0,-72.0
412174,14.0,100.0,-72.0
412188,14.0,100.0,-73.0
412226,14.0,100.0,-73.0
412248,14.0,100.0,-74.0
412282,14.0,100.0,-74.0
412297,14.0,100.0,-75.0
412332,14.0,100.0,-75.0
412350,14.0,100.0,-76.0
412363,14.0,100.0,-76.0
412381,14.0,100.0,-77.0
412430,14.0,100.0,-77.0
412460,14.0,100.0,-78.0
412526,14.0,100.0,-78.0
412559,14.0,100.0,-79.0
412622,14.0,100.0,-79.0
412626,13.666666666666666,100.0,-79.0
412652,13.333333333333334,100.0,-80.0
412657,13.0,100.0,-80.0
412721,13.0,100.0,-80.0
412723,12.5,100.0,-80.0
412750,12.0,100.0,-80.5
412763,12.0,100.0,-81.0
412793,11.0,100.0,-81.0
412836,11.0,100.0,-81.0
412851,11.0,100.0,-81.5
412868,10.5,100.0,-82.0
412893,10.0,100.0,-82.0
412906,10.0,100.0,-82.0
412928,9.0,100.0,-82.0
412935,9.0,100.0,-82.0
412969,9.0,100.0,-82.5
412970,8.5,100.0,-83.0
412994,8.0,100.0,-83.0
413011,8.0,100.0,-83.0
413043,7.0,100.0,-83.0
413045,7.0,100.0,-83.0
413071,7.0,100.0,-84.0
413082,7.0,100.0,-84.0
413087,6.5,100.0,-84.0
413099,6.0,100.0,-84.5
413127,6.0,100.0,-85.0
413145,6.0,100.0,-85.0
413177,5.0,100.0,-85.0
413211,5.0,100.0,-85.0
413219,5.0,100.0,-85.5
413237,4.5,100.0,-86.0
413238,4.0,100.0,-86.0
413283,4.0,100.0,-86.0
413307,3.5,100.0,-86.0
413314,3.0,100.0,-86.5
413338,3.0,100.0,-87.0
413410,3.0,100.0,-87.0
413435,3.0,100.0,-88.0
413496,3.0,100.0,-88.0
413534,3.0,100.0,-89.0
413618,3.0,100.0,-89.0
413645,3.0,100.0,-90.0
413716,3.0,100.0,-90.0
413751,3.0,100.0,-91.0
413816,3.0,100.0,-91.0
413848,3.0,100.0,-92.0
413920,3.0,100.0,-92.0
413954,3.0,100.0,-93.0
414026,3.0,100.0,-93.0
414055,3.0,100.0,-94.0
414133,3.0,100.0,-94.0
414164,3.0,100.0,-95.0
414233,3.0,100.0,-95.0
414280,3.0,100.0,-96.0
414295,3.0,100.0,-96.0
414342,3.0,100.0,-97.0
414397,3.0,100.0,-97.0
414457,3.0,100.0,-98.0
414519,3.0,100.0,-98.0
414525,2.5,100.0,-98.0
414545,2.0,100.0,-98.5
414553,2.0,100.0,-99.0
414585,2.0,100.0,-99.0
414601,1.0,100.0,-99.0
414635,1.0,100.0,-99.0
414645,0.5,100.0,-99.0
414654,0.0,100.0,-99.5
414683,0.0,100.0,-100.0
414687,0.0,100.0,-100.0
414716,-1.0,100.0,-100.0
414756,-1.0,100.0,-100.0
414768,-2.0,100.0,-100.0
414784,-2.0,100.0,-100.0
414814,-3.0,100.0,-100.0
414828,-3.0,100.0,-100.0
414861,-4.0,100.0,-100.0
414875,-4.0,100.0,-100.0
414905,-5.0,100.0,-100.0
414913,-5.0,100.0,-100.0
414930,-6.0,100.0,-100.0
414962,-6.0,100.0,-100.0
414977,-7.0,100.0,-100.0
414987,-7.0,100.0,-100.0
415016,-8.0,100.0,-100.0
415027,-8.0,100.0,-100.0
415047,-9.0,100.0,-100.0
415057,-9.0,100.0,-100.0
415076,-10.0,100.0,-100.0
415119,-10.0,100.0,-100.0
415137,-11.0,100.0,-100.0
415171,-11.0,100.0,-100.0
415206,-12.0,100.0,-100.0
415216,-12.0,100.0,-100.0
415241,-13.0,100.0,-100.0
415271,-13.0,100.0,-100.0
415288,-13.0,100.0,-100.0
415292,-13.0,100.0,-100.0
415320,-13.5,100.0,-100.0
415322,-14.0,100.0,-100.0
415332,-14.0,100.0,-100.0
415337,-14.5,100.0,-100.0
415352,-15.0,100.0,-100.0
415354,-15.0,100.0,-100.0
415364,-15.0,100.0,-100.0
415370,-15.333333333333334,100.0,-100.0
415388,-15.666666666666666,100.0,-100.0
415396,-16.0,100.0,-100.0
415404,-16.0,100.0,-100.0
415415,-16.0,100.0,-100.0
415420,-16.333333333333332,100.0,-100.0
415438,-16.666666666666668,100.0,-100.0
415441,-17.0,100.0,-100.0
415454,-17.0,100.0,-100.0
415470,-17.0,100.0,-100.0
415487,-17.0,100.0,-100.0
415504,-17.0,100.0,-100.0
420730,-17.0,100.0,-100.0
420761,-18.0,100.0,-100.0
420811,-18.0,100.0,-100.0
420830,-19.0,100.0,-100.0
420882,-19.0,100.0,-100.0
420902,-20.0,100.0,-100.0
420960,-20.0,100.0,-100.0
421006,-21.0,100.0,-100.0
421058,-21.0,100.0,-100.0
421081,-22.0,100.0,-100.0
421164,-22.0,100.0,-100.0
421192,-23.0,100.0,-100.0
421245,-23.0,100.0,-100.0
421283,-24.0,100.0,-100.0
421350,-24.0,100.0,-100.0
421383,-25.0,100.0,-100.0
421394,-25.0,100.0,-100.0
421426,-26.0,100.0,-100.0
421473,-26.0,100.0,-100.0
421491,-27.0,100.0,-100.0
421541,-27.0,100.0,-100.0
421560,-28.0,100.0,-100.0
421622,-28.0,100.0,-100.0
421650,-29.0,100.0,-100.0
421706,-29.0,100.0,-100.0
421728,-30.0,100.0,-100.0
421778,-30.0,100.0,-100.0
421802,-31.0,100.0,-100.0
421814,-31.0,100.0,-100.0
421840,-32.0,100.0,-100.0
421886,-32.0,100.0,-100.0
421915,-33.0,100.0,-100.0
421978,-33.0,100.0,-100.0
422012,-34.0,100.0,-100.0
422028,-34.0,100.0,-100.0
422070,-35.0,100.0,-100.0
422113,-35.0,100.0,-100.0
422141,-36.0,100.0,-100.0
422211,-36.0,100.0,-100.0
422249,-37.0,100.0,-100.0
422308,-37.0,100.0,-100.0
422355,-38.0,100.0,-100.0
422403,-38.0,100.0,-100.0
422444,-39.0,100.0,-100.0
437417,-39.0,100.0,-100.0
437418,-39.0,100.0,-100.0
437439,-39.0,100.0,-100.0
437470,-39.0,100.0,-100.0
437490,-39.0,100.0,-100.0
437519,-39.0,100.0,-100.0
437534,-39.0,100.0,-100.0
437561,-39.0,100.0,-100.0
437568,-39.0,100.0,-100.0
437591,-39.0,100.0,-100.0
437603,-39.0,100.0,-100.0
437652,-39.0,100.0,-100.0
437671,-39.0,100.0,-100.0
437707,-39.0,100.0,-100.0
437725,-39.0,100.0,-100.0
437742,-39.0,100.0,-100.0
437749,-39.0,100.0,-100.0
437793,-39.0,100.0,-100.0
437803,-39.0,100.0,-100.0
437829,-39.0,100.0,-100.0
437835,-39.0,100.0,-100.0
437868,-39.0,100.0,-100.0
437874,-39.0,100.0,-100.0
437906,-39.0,100.0,-100.0
437923,-39.0,100.0,-100.0
437944,-39.0,100.0,-100.0
437950,-39.0,100.0,-100.0
437982,-39.0,100.0,-100.0
438002,-39.0,100.0,-100.0
438044,-39.0,100.0,-100.0
438054,-39.0,100.0,-100.0
438080,-39.0,100.0,-100.0
438088,-39.0,100.0,-100.0
438117,-39.0,100.0,-100.0
438124,-39.0,100.0,-100.0
438164,-39.0,100.0,-100.0
438165,-39.0,100.0,-100.0
438215,-39.0,100.0,-100.0
438235,-39.0,100.0,-100.0
438261,-39.0,100.0,-100.0
438270,-39.0,100.0,-100.0
438301,-39.0,100.0,-100.0
438308,-39.0,100.0,-100.0
438346,-39.0,100.0,-100.0
438359,-39.0,100.0,-100.0
438372,-39.0,100.0,-100.0
438382,-39.0,100.0,-100.0
438417,-39.0,100.0,-100.0
438418,-39.5,100.0,-100.0
438445,-40.0,100.0,-100.0
438492,-40.0,100.0,-100.0
438505,-40.0,100.0,-100.0
438507,-40.5,100.0,-100.0
438525,-41.0,100.0,-100.0
438579,-41.0,100.0,-100.0
438581,-41.0,100.0,-100.0
438596,-41.5,100.0,-100.0
438610,-42.0,100.0,-100.0
438658,-42.0,100.0,-100.0
438682,-42.0,100.0,-100.0
438694,-42.5,100.0,-100.0
438704,-43.0,100.0,-100.0
438731,-43.0,100.0,-100.0
438744,-44.0,100.0,-100.0
438767,-44.0,100.0,-100.0
438782,-45.0,100.0,-100.0
438798,-45.0,100.0,-100.0
438805,-45.0,100.0,-100.0
438817,-45.5,100.0,-100.0
438820,-46.0,100.0,-100.0
438846,-46.0,100.0,-100.0
438861,-48.0,100.0,-100.0
438869,-48.0,100.0,-100.0
438885,-48.0,100.0,-100.0
438898,-49.0,100.0,-100.0
438922,-49.0,100.0,-100.0
438931,-49.5,100.0,-100.0
438933,-50.0,100.0,-100.0
438939,-50.0,100.0,-100.0
438960,-50.0,100.0,-100.0
438972,-51.0,100.0,-100.0
438981,-51.0,100.0,-100.0
438986,-51.5,100.0,-100.0
438995,-52.0,100.0,-100.0
439009,-52.0,100.0,-100.0
439021,-52.0,100.0,-100.0
439022,-52.5,100.0,-100.0
439033,-53.0,100.0,-100.0
439035,-53.0,100.0,-100.0
439058,-53.0,100.0,-100.0
439070,-54.0,100.0,-100.0
439082,-54.0,100.0,-100.0
439103,-54.0,100.0,-100.0
439104,-54.5,100.0,-100.0
439130,-55.0,100.0,-100.0
439139,-55.0,100.0,-100.0
439161,-55.5,100.0,-100.0
439163,-56.0,100.0,-100.0
439172,-56.0,100.0,-100.0
439197,-56.0,100.0,-100.0
439225,-56.5,100.0,-100.0
439227,-57.0,100.0,-100.0
439232,-57.0,100.0,-100.0
439236,-57.0,100.0,-100.0
439254,-58.0,100.0,-100.0
439277,-58.0,100.0,-100.0
439286,-58.0,100.0,-100.0
439297,-58.0,100.0,-100.0
439311,-59.0,100.0,-100.0
439334,-59.0,100.0,-100.0
439337,-59.0,100.0,-100.0
439349,-60.0,100.0,-100.0
439356,-60.0,100.0,-100.0
439380,-60.0,100.0,-100.0
439392,-61.0,100.0,-100.0
439420,-61.0,100.0,-100.0
439423,-61.0,100.0,-100.0
439436,-62.0,100.0,-100.0
439443,-62.0,100.0,-100.0
439449,-62.0,100.0,-100.0
439460,-62.0,100.0,-100.0
439467,-62.5,100.0,-100.0
439479,-63.0,100.0,-100.0
439502,-63.0,100.0,-100.0
439513,-64.0,100.0,-100.0
439517,-64.0,100.0,-100.0
439539,-64.0,100.0,-100.0
439541,-64.0,100.0,-100.0
439556,-65.0,100.0,-100.0
439585,-65.0,100.0,-100.0
439596,-66.0,100.0,-100.0
439604,-66.0,100.0,-100.0
439625,-66.0,100.0,-100.0
439627,-66.5,100.0,-100.0
439638,-67.0,100.0,-100.0
439647,-67.0,100.0,-100.0
439651,-67.5,100.0,-100.0
439661,-68.0,100.0,-100.0
439667,-68.0,100.0,-100.0
439693,-68.0,100.0,-100.0
439710,-69.0,100.0,-100.0
439738,-69.0,100.0,-100.0
439740,-69.0,100.0,-100.0
439750,-70.0,100.0,-100.0
439753,-70.0,100.0,-100.0
439774,-70.0,100.0,-100.0
439787,-71.0,100.0,-100.0
439799,-71.0,100.0,-100.0
439816,-72.0,100.0,-100.0
439826,-72.0,100.0,-100.0
439840,-72.0,100.0,-100.0
439846,-72.0,100.0,-100.0
439858,-73.0,100.0,-100.0
439874,-73.0,100.0,-100.0
439883,-73.0,100.0,-100.0
439914,-73.0,100.0,-100.0
439936,-74.0,100.0,-100.0
439948,-74.0,100.0,-100.0
439970,-74.0,100.0,-100.0
439981,-74.0,100.0,-100.0
440004,-75.0,100.0,-100.0
440034,-75.0,100.0,-100.0
440046,-75.0,100.0,-100.0
440052,-75.0,100.0,-100.0
440069,-76.0,100.0,-100.0
440078,-76.0,100.0,-100.0
440081,-76.0,100.0,-100.0
440095,-76.0,100.0,-100.0
440107,-77.0,100.0,-100.0
440116,-77.0,100.0,-100.0
440134,-78.0,100.0,-100.0
440163,-78.0,100.0,-100.0
440170,-78.0,100.0,-100.0
440183,-79.0,100.0,-100.0
440188,-79.0,100.0,-100.0
440213,-79.0,100.0,-100.0
440226,-80.0,100.0,-100.0
440254,-80.0,100.0,-100.0
440258,-80.5,100.0,-100.0
440268,-81.0,100.0,-100.0
440274,-81.0,100.0,-100.0
440277,-81.0,100.0,-100.0
440294,-82.0,100.0,-100.0
440301,-82.0,100.0,-100.0
440316,-82.0,100.0,-100.0
440325,-82.0,100.0,-100.0
440340,-83.0,100.0,-100.0
440371,-83.0,100.0,-100.0
440382,-84.0,100.0,-100.0
440386,-84.0,100.0,-100.0
440404,-84.0,100.0,-100.0
440408,-84.0,100.0,-100.0
440419,-85.0,100.0,-100.0
440446,-85.0,100.0,-100.0
440463,-86.0,100.0,-100.0
440473,-86.0,100.0,-100.0
440481,-86.5,100.0,-100.0
440488,-87.0,100.0,-100.0
440491,-87.0,100.0,-100.0
440504,-87.0,100.0,-100.0
440516,-87.0,100.0,-100.0
440527,-88.0,100.0,-100.0
440553,-88.0,100.0,-100.0
440568,-89.0,100.0,-100.0
440575,-89.0,100.0,-100.0
440592,-90.0,100.0,-100.0
440595,-90.0,100.0,-100.0
440609,-90.0,100.0,-100.0
440626,-90.0,100.0,-100.0
440642,-91.0,100.0,-100.0
440673,-91.0,100.0,-100.0
440686,-92.0,100.0,-100.0
440699,-92.0,100.0,-100.0
440712,-92.0,100.0,-100.0
440729,-93.0,100.0,-100.0
440730,-93.0,100.0,-100.0
440737,-93.0,100.0,-100.0
440754,-93.0,100.0,-100.0
440767,-94.0,100.0,-100.0
440794,-94.0,100.0,-100.0
440807,-95.0,100.0,-100.0
440814,-95.0,100.0,-100.0
440818,-95.0,100.0,-100.0
440822,-95.5,100.0,-100.0
440832,-96.0,100.0,-100.0
440864,-96.0,100.0,-100.0
440878,-97.0,100.0,-100.0
440901,-97.0,100.0,-100.0
440909,-97.0,100.0,-100.0
440913,-97.5,100.0,-100.0
440925,-98.0,100.0,-100.0
440931,-98.0,100.0,-100.0
440937,-98.0,100.0,-100.0
440958,-98.0,100.0,-100.0
440973,-99.0,100.0,-100.0
440980,-99.0,100.0,-100.0
440995,-100.0,100.0,-100.0
441017,-100.0,100.0,-100.0
441038,-100.0,100.0,-100.0
441122,-100.0,100.0,-100.0
441143,-100.0,100.0,-100.0
441156,-100.0,100.0,-100.0
441165,-100.0,100.0,-100.0
441247,-100.0,100.0,-100.0
441271,-100.0,100.0,-100.0
441357,-100.0,100.0,-100.0
441387,-100.0,100.0,-100.0
441534,-100.0,100.0,-100.0
441566,-100.0,100.0,-100.0
441819,-100.0,100.0,-100.0
441837,-100.0,100.0,-100.0
441930,-100.0,100.0,-100.0
441940,-100.0,100.0,-100.0
442008,-100.0,100.0,-100.0
442016,-100.0,100.0,-100.0
442109,-100.0,100.0,-100.0
442126,-100.0,100.0,-100.0
442209,-100.0,100.0,-100.0
442215,-100.0,100.0,-100.0
442305,-100.0,100.0,-100.0
442320,-100.0,100.0,-100.0
442408,-100.0,100.0,-100.0
442425,-100.0,100.0,-100.0
442441,-100.0,100.0,-100.0
442452,-100.0,100.0,-100.0
442545,-100.0,100.0,-100.0
442557,-100.0,100.0,-100.0
442651,-100.0,100.0,-100.0
442665,-100.0,100.0,-100.0
442766,-100.0,100.0,-100.0
442777,-100.0,100.0,-100.0
442860,-100.0,100.0,-100.0
442866,-100.0,100.0,-100.0
442961,-100.0,100.0,-100.0
442971,-100.0,100.0,-100.0
443064,-100.0,100.0,-100.0
443069,-100.0,100.0,-100.0
443168,-100.0,100.0,-100.0
443189,-100.0,100.0,-100.0
443286,-100.0,100.0,-100.0
443288,-100.0,100.0,-100.0
443380,-100.0,100.0,-100.0
443391,-100.0,100.0,-100.0
443493,-100.0,100.0,-100.0
443498,-100.0,100.0,-100.0
443601,-100.0,100.0,-100.0
443680,-100.0,100.0,-100.0
443958,-100.0,100.0,-100.0
444002,-100.0,100.0,-100.0
444129,-100.0,100.0,-100.0
444142,-100.0,100.0,-100.0
444152,-100.0,100.0,-100.0
444166,-100.0,100.0,-100.0
444180,-100.0,100.0,-100.0
444187,-100.0,100.0,-100.0
444201,-100.0,100.0,-100.0
444207,-100.0,100.0,-100.0
444219,-100.0,100.0,-100.0
444224,-100.0,100.0,-100.0
444237,-100.0,100.0,-100.0
444242,-100.0,100.0,-100.0
444254,-100.0,100.0,-100.0
444272,-100.0,100.0,-100.0
444286,-100.0,100.0,-100.0
444289,-100.0,100.0,-100.0
444300,-100.0,100.0,-100.0
444311,-100.0,100.0,-100.0
444324,-100.0,100.0,-100.0
444341,-100.0,100.0,-100.0
444345,-100.0,100.0,-100.0
444350,-100.0,100.0,-100.0
444365,-100.0,100.0,-100.0
444384,-100.0,100.0,-100.0
444400,-100.0,100.0,-100.0
444404,-100.0,100.0,-100.0
444432,-100.0,100.0,-100.0
444459,-100.0,100.0,-100.0
444476,-100.0,100.0,-100.0
444498,-100.0,100.0,-100.0
444514,-100.0,100.0,-100.0
444523,-100.0,100.0,-100.0
444541,-100.0,100.0,-100.0
444568,-100.0,100.0,-100.0
444570,-100.0,100.0,-100.0
444585,-100.0,100.0,-100.0
444603,-100.0,100.0,-100.0
444619,-100.0,100.0,-100.0
444671,-100.0,100.0,-100.0
444690,-100.0,100.0,-100.0
444712,-100.0,100.0,-100.0
444723,-100.0,100.0,-100.0
444738,-100.0,100.0,-100.0
444760,-100.0,100.0,-100.0
444791,-100.0,100.0,-100.0
444800,-100.0,100.0,-100.0
444820,-100.0,100.0,-100.0
444834,-100.0,100.0,-100.0
444852,-100.0,100.0,-100.0
444872,-100.0,100.0,-100.0
444885,-100.0,100.0,-100.0
444904,-100.0,100.0,-100.0
444918,-100.0,100.0,-100.0
444923,-100.0,100.0,-100.0
444939,-100.0,100.0,-100.0
444956,-100.0,100.0,-100.0
444969,-100.0,100.0,-100.0
444976,-100.0,100.0,-100.0
444991,-100.0,100.0,-100.0
444998,-100.0,100.0,-100.0
445015,-100.0,100.0,-100.0
445020,-100.0,100.0,-100.0
445038,-100.0,100.0,-100.0
445052,-100.0,100.0,-100.0
445068,-100.0,100.0,-100.0
445087,-100.0,100.0,-100.0
445106,-100.0,100.0,-100.0
445123,-100.0,100.0,-100.0
445144,-100.0,100.0,-100.0
445156,-100.0,100.0,-100.0
445170,-100.0,100.0,-100.0
445174,-100.0,100.0,-100.0
445190,-100.0,100.0,-100.0
445200,-100.0,100.0,-100.0
445214,-100.0,100.0,-100.0
445234,-100.0,100.0,-100.0
445247,-100.0,100.0,-100.0
445251,-100.0,100.0,-100.0
445272,-100.0,100.0,-100.0
445287,-100.0,100.0,-100.0
445307,-100.0,100.0,-100.0
445321,-100.0,100.0,-100.0
445336,-100.0,100.0,-100.0
445355,-100.0,100.0,-100.0
445374,-100.0,100.0,-100.0
445392,-100.0,100.0,-100.0
445409,-100.0,100.0,-100.0
445415,-100.0,100.0,-100.0
445433,-100.0,100.0,-100.0
445451,-100.0,100.0,-100.0
445467,-100.0,100.0,-100.0
445471,-100.0,100.0,-100.0
445488,-100.0,100.0,-100.0
445502,-100.0,100.0,-100.0
445518,-100.0,100.0,-100.0
445525,-100.0,100.0,-100.0
445542,-100.0,100.0,-100.0
445555,-100.0,100.0,-100.0
445574,-100.0,100.0,-100.0
445591,-100.0,100.0,-100.0
445624,-100.0,100.0,-100.0
445633,-100.0,100.0,-100.0
445653,-100.0,100.0,-100.0
445670,-100.0,100.0,-100.0
445695,-100.0,100.0,-100.0
445702,-100.0,100.0,-100.0
445735,-100.0,100.0,-100.0
445754,-100.0,100.0,-100.0
445783,-100.0,100.0,-100.0
445791,-100.0,100.0,-100.0
445810,-100.0,100.0,-100.0
445824,-100.0,100.0,-100.0
445841,-100.0,100.0,-100.0
445849,-100.0,100.0,-100.0
445866,-100.0,100.0,-100.0
445870,-100.0,100.0,-100.0
445886,-100.0,100.0,-100.0
445900,-100.0,100.0,-100.0
445917,-100.0,100.0,-100.0
445921,-100.0,100.0,-100.0
445922,-100.0,100.0,-100.0
457464,-100.0,100.0,-100.0
457483,-100.0,100.0,-100.0
457704,-100.0,100.0,-100.0
457714,-100.0,100.0,-100.0
457883,-100.0,100.0,-100.0
457903,-100.0,100.0,-100.0
457970,-100.0,100.0,-100.0
457971,-100.0,100.0,-100.0
457988,-100.0,100.0,-100.0
458011,-100.0,100.0,-100.0
458026,-100.0,100.0,-100.0
458035,-100.0,100.0,-100.0
458063,-100.0,100.0,-100.0
458145,-100.0,100.0,-100.0
458166,-100.0,100.0,-100.0
458207,-100.0,100.0,-100.0
458209,-100.0,100.0,-100.0
458225,-100.0,100.0,-100.0
458231,-100.0,100.0,-100.0
458249,-100.0,100.0,-100.0
458254,-100.0,100.0,-100.0
458292,-100.0,100.0,-100.0
458308,-100.0,100.0,-100.0
458343,-100.0,100.0,-100.0
458349,-100.0,100.0,-100.0
458377,-100.0,100.0,-100.0
458384,-100.0,100.0,-100.0
458395,-100.0,100.0,-100.0
458413,-100.0,100.0,-100.0
458417,-100.0,100.0,-100.0
458421,-100.0,100.0,-100.0
458452,-100.0,100.0,-100.0
458472,-100.0,100.0,-100.0
458504,-100.0,100.0,-100.0
458524,-100.0,100.0,-100.0
458551,-100.0,100.0,-100.0
458560,-100.0,100.0,-100.0
458574,-100.0,100.0,-100.0
458577,-100.0,100.0,-100.0
458583,-100.0,100.0,-100.0
458600,-100.0,100.0,-100.0
458777,-100.0,100.0,-100.0
458790,-100.0,100.0,-100.0
458899,-100.0,100.0,-100.0
458923,-100.0,100.0,-100.0
459082,-100.0,100.0,-100.0
459103,-100.0,100.0,-100.0
459296,-100.0,100.0,-100.0
459316,-100.0,100.0,-100.0
459476,-100.0,100.0,-100.0
459497,-100.0,100.0,-100.0
459655,-100.0,100.0,-100.0
459678,-100.0,100.0,-100.0
459846,-100.0,100.0,-100.0
459854,-100.0,100.0,-100.0
459858,-100.0,100.0,-100.0
459875,-100.0,99.0,-100.0
459909,-100.0,99.0,-100.0
459917,-100.0,98.0,-100.0
459988,-100.0,98.0,-100.0
460003,-100.0,97.0,-100.0
460013,-100.0,97.0,-100.0
460032,-100.0,96.5,-100.0
460039,-100.0,96.0,-100.0
460047,-100.0,96.0,-100.0
460057,-100.0,95.5,-100.0
460072,-100.0,95.0,-100.0
460101,-100.0,95.0,-100.0
460111,-100.0,94.0,-100.0
460137,-100.0,94.0,-100.0
460153,-100.0,93.0,-100.0
460196,-100.0,93.0,-100.0
460207,-100.0,92.0,-100.0
460216,-100.0,92.0,-100.0
460229,-100.0,92.0,-100.0
460238,-100.0,91.5,-100.0
460239,-100.0,91.0,-100.0
460260,-100.0,91.0,-100.0
460269,-100.0,90.0,-100.0
460295,-100.0,90.0,-100.0
460308,-100.0,89.0,-100.0
460313,-100.0,89.0,-100.0
460324,-100.0,88.0,-100.0
460328,-100.0,88.0,-100.0
460360,-100.0,87.0,-100.0
460372,-100.0,87.0,-100.0
460391,-100.0,86.0,-100.0
460406,-100.0,86.0,-100.0
460411,-100.0,86.0,-100.0
460423,-100.0,85.0,-100.0
460427,-100.0,85.0,-100.0
460445,-100.0,85.0,-100.0
460454,-100.0,84.0,-100.0
460475,-100.0,84.0,-100.0
460485,-100.0,83.0,-100.0
460511,-100.0,83.0,-100.0
460520,-100.0,82.0,-100.0
460543,-100.0,82.0,-100.0
460544,-100.0,81.0,-100.0
460549,-100.0,81.0,-100.0
460564,-100.0,80.0,-100.0
460585,-100.0,80.0,-100.0
460591,-100.0,79.5,-100.0
460597,-100.0,79.0,-100.0
460603,-100.0,79.0,-100.0
460614,-100.0,78.0,-100.0
460616,-100.0,77.0,-100.0
460636,-100.0,77.0,-100.0
460649,-100.0,75.0,-100.0
460672,-100.0,75.0,-100.0
460685,-100.0,74.0,-100.0
460709,-100.0,74.0,-100.0
460719,-100.0,73.0,-100.0
460743,-100.0,73.0,-100.0
460756,-100.0,72.0,-100.0
460762,-100.0,72.0,-100.0
460768,-100.0,71.0,-100.0
460778,-100.0,71.0,-100.0
460789,-100.0,71.0,-100.0
460797,-100.0,70.0,-100.0
460803,-100.0,70.0,-100.0
460816,-100.0,69.0,-100.0
460839,-100.0,69.0,-100.0
460849,-100.0,68.0,-100.0
460872,-100.0,68.0,-100.0
460883,-100.0,67.0,-100.0
460890,-100.0,67.0,-100.0
460903,-100.0,66.0,-100.0
460909,-100.0,66.0,-100.0
460924,-100.0,65.0,-100.0
460944,-100.0,65.0,-100.0
460954,-100.0,64.0,-100.0
460965,-100.0,64.0,-100.0
460979,-100.0,63.0,-100.0
461004,-100.0,63.0,-100.0
461009,-100.0,62.5,-100.0
461013,-100.0,62.0,-100.0
461019,-100.0,62.0,-100.0
461031,-100.0,61.5,-100.0
461035,-100.0,61.0,-100.0
461058,-100.0,61.0,-100.0
461065,-100.0,60.0,-100.0
461090,-100.0,60.0,-100.0
461101,-100.0,59.0,-100.0
461106,-100.0,59.0,-100.0
461122,-100.0,58.0,-100.0
461126,-100.0,58.0,-100.0
461138,-100.0,57.0,-100.0
461143,-100.0,57.0,-100.0
461154,-100.0,56.0,-100.0
461177,-100.0,56.0,-100.0
461188,-100.0,55.0,-100.0
461200,-100.0,55.0,-100.0
461209,-100.0,54.0,-100.0
461212,-100.0,53.0,-100.0
461218,-100.0,53.0,-100.0
461230,-100.0,52.0,-100.0
461236,-100.0,52.0,-100.0
461251,-100.0,51.0,-100.0
461255,-100.0,51.0,-100.0
461267,-100.0,50.0,-100.0
461289,-100.0,50.0,-100.0
461300,-100.0,49.0,-100.0
461305,-100.0,49.0,-100.0
461320,-100.0,48.0,-100.0
461341,-100.0,48.0,-100.0
461353,-100.0,47.0,-100.0
461361,-100.0,47.0,-100.0
461368,-100.0,46.5,-100.0
461378,-100.0,46.0,-100.0
461387,-100.0,46.0,-100.0
461394,-100.0,46.0,-100.0
461399,-100.0,45.0,-100.0
461419,-100.0,45.0,-100.0
461432,-100.0,44.0,-100.0
461453,-100.0,44.0,-100.0
461467,-100.0,43.0,-100.0
461471,-100.0,43.0,-100.0
461484,-100.0,42.0,-100.0
461490,-100.0,42.0,-100.0
461504,-100.0,41.0,-100.0
461524,-100.0,41.0,-100.0
461538,-100.0,39.0,-100.0
461555,-100.0,39.0,-100.0
461560,-100.0,39.0,-100.0
461567,-100.0,38.5,-100.0
461574,-100.0,38.0,-100.0
461578,-100.0,38.0,-100.0
