,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
416461,-86.55555555555556,-69.0,-96.0,-36.0
416464,-86.44444444444444,-69.0,-96.0,-35.333333333333336
416468,-86.33333333333333,-69.0,-96.0,-34.666666666666664
416476,-86.22222222222223,-69.0,-96.0,-34.0
416478,-86.11111111111111,-69.0,-96.0,-34.0
416491,-86.0,-69.0,-96.0,-33.5
416493,-85.77777777777777,-69.0,-96.0,-33.0
416494,-85.55555555555556,-69.0,-96.0,-33.0
416497,-85.33333333333333,-69.0,-96.0,-32.5
416510,-85.11111111111111,-69.0,-96.0,-32.0
416511,-84.88888888888889,-69.0,-96.0,-32.0
416516,-84.66666666666667,-69.0,-96.0,-31.5
416526,-84.44444444444444,-69.0,-96.0,-31.0
416527,-84.22222222222223,-69.0,-96.0,-31.0
416531,-84.0,-69.0,-96.0,-30.666666666666668
416532,,-69.0,-96.0,-30.333333333333332
416543,,-69.0,-96.0,-30.0
416544,,-69.0,-96.0,-30.0
416546,,-69.0,-96.0,-29.5
416560,,-69.0,-96.0,-29.0
416561,,-69.0,-96.0,-29.0
416567,,-69.0,-96.0,-28.5
416577,,-69.0,-96.0,-28.0
416582,,-69.0,-96.0,-28.0
416585,,-69.0,-96.0,-27.666666666666668
416586,,-69.0,-96.0,-27.333333333333332
416594,,-69.0,-96.0,-27.0
416598,,-69.0,-96.0,-27.0
416600,,-69.0,-96.0,-26.333333333333332
416602,,-69.0,-96.0,-25.666666666666668
416611,,-69.0,-96.0,-25.0
416615,,-69.0,-96.0,-25.0
416626,,-69.0,-96.0,-25.0
416631,,-69.0,-96.0,-25.0
416641,,-69.0,-96.0,-25.0
416646,,-69.0,-96.0,-25.0
416659,,-69.0,-96.0,-25.0
416671,,-69.0,-96.0,-25.0
416675,,-69.0,-96.0,-25.0
416686,,-69.0,-96.0,-25.0
416703,,-69.0,-96.0,-25.0
416706,,-69.0,-96.0,-25.0
416719,,-69.0,-96.0,-25.0
416730,,-69.0,-96.0,-25.0
416743,,-69.0,-96.0,-25.0
416768,,-69.0,-96.0,-25.0
416782,,-69.0,-96.0,-25.0
416805,,-69.0,-96.0,-25.0
416807,,-69.0,-96.0,-25.0
416819,,-69.0,-96.0,-25.0
416842,,-69.0,-96.0,-25.0
416889,,-69.0,-96.0,-25.0
416900,,-69.0,-96.0,-25.0
416916,,-69.0,-96.0,-25.0
416921,,-69.0,-96.0,-25.0
416940,,-69.0,-96.0,-25.0
416952,,-69.0,-96.0,-25.0
416975,,-69.0,-96.0,-25.0
416987,,-69.0,-96.0,-25.0
416994,,-69.0,-96.0,-25.0
417006,,-69.0,-96.0,-25.0
417011,,-69.0,-96.0,-25.0
417037,,-69.0,-96.0,-25.0
417057,,-69.0,-96.0,-25.0
417072,,-69.0,-96.0,-25.0
417097,,-69.0,-96.0,-25.0
417116,,-69.0,-96.0,-25.0
417129,,-69.0,-96.0,-25.0
417150,,-69.0,-96.0,-25.0
417164,,-69.0,-96.0,-25.0
417181,,-69.0,-96.0,-25.0
417210,,-69.0,-96.0,-25.0
417228,,-69.0,-96.0,-25.0
417245,,-69.0,-96.0,-25.0
417266,,-69.0,-96.0,-25.0
417281,,-69.0,-96.0,-25.0
417302,,-69.0,-96.0,-25.0
417319,,-69.0,-96.0,-25.0
417338,,-69.0,-96.0,-25.0
417353,,-69.0,-96.0,-25.0
417373,,-69.0,-96.0,-25.0
417387,,-69.0,-96.0,-25.0
417409,,-69.0,-96.0,-25.0
417410,,-69.0,-96.0,-25.0
417422,,-69.0,-96.0,-25.0
417426,,-69.0,-96.0,-25.0
417441,,-69.0,-96.0,-25.0
417443,,-69.0,-96.0,-25.0
417459,,-69.0,-96.0,-25.0
417477,,-69.0,-96.0,-25.0
417493,,-69.0,-96.0,-25.0
417509,,-69.0,-96.0,-25.0
417627,,-69.0,-96.0,-25.0
417644,,-69.0,-96.0,-24.0
417645,,-69.0,-96.0,-24.0
417660,,-69.0,-96.0,-23.0
417661,,-69.0,-96.0,-23.0
417677,,-69.0,-96.0,-22.0
417678,,-69.0,-96.0,-22.0
417693,,-69.0,-96.0,-21.0
417694,,-69.0,-96.0,-21.0
417710,,-69.0,-96.0,-20.0
417711,,-69.0,-96.0,-20.0
417726,,-69.0,-96.0,-19.0
417728,,-69.0,-96.0,-19.0
417743,,-69.0,-96.0,-18.0
417744,,-69.0,-96.0,-18.0
417760,,-69.0,-96.0,-16.0
420240,,-69.0,-96.0,-16.0
420258,,-69.0,-96.0,-16.0
420290,,-69.0,-96.0,-16.0
420307,,-69.0,-96.0,-16.0
420323,,-69.0,-96.0,-16.0
420340,,-69.0,-96.0,-16.0
420356,,-69.0,-96.0,-16.0
420373,,-69.0,-96.0,-16.0
420390,,-69.0,-96.0,-16.0
420406,,-69.0,-96.0,-16.0
420423,,-69.0,-96.0,-16.0
420440,,-69.0,-96.0,-16.0
420587,,-69.0,-96.0,-16.0
420606,,-69.0,-96.0,-16.0
420620,,-69.0,-96.0,-16.0
420637,,-69.0,-96.0,-16.0
420654,,-69.0,-96.0,-16.0
420670,,-69.0,-96.0,-16.0
420688,,-69.0,-96.0,-16.0
421189,,-69.0,-96.0,-16.0
421207,,-69.0,-96.0,-16.0
421223,,-69.0,-96.0,-16.0
421240,,-69.0,-96.0,-16.0
421258,,-69.0,-96.0,-16.0
421275,,-69.0,-96.0,-16.0
421290,,-69.0,-96.0,-16.0
421617,,-69.0,-96.0,-16.0
421634,,-70.0,-96.0,-16.0
421650,,-71.0,-96.0,-16.0
421667,,-72.0,-96.0,-16.0
421683,,-73.0,-96.0,-16.0
421700,,-74.0,-96.0,-16.0
421717,,-75.0,-96.0,-16.0
421733,,-77.0,-96.0,-16.0
421750,,-78.0,-96.0,-16.0
421767,,-79.0,-96.0,-16.0
421783,,-80.0,-96.0,-16.0
421800,,-81.0,-96.0,-16.0
421817,,-82.0,-96.0,-16.0
421833,,-83.0,-96.0,-16.0
421850,,-84.0,-96.0,-16.0
421867,,-85.0,-96.0,-16.0
421883,,-87.0,-96.0,-16.0
421900,,-88.0,-96.0,-16.0
421917,,-89.0,-96.0,-16.0
421934,,-90.0,-96.0,-16.0
421950,,-91.0,-96.0,-16.0
421967,,-92.0,-96.0,-16.0
421984,,-93.0,-96.0,-16.0
422000,,-94.0,-96.0,-16.0
422017,,-95.0,-96.0,-16.0
422034,,-96.0,-96.0,-16.0
422050,,-98.0,-96.0,-16.0
422067,,-99.0,-96.0,-16.0
422084,,-100.0,-96.0,-16.0
423365,,-100.0,-96.0,-16.0
423383,,-100.0,-95.0,-16.0
423415,,-100.0,-94.0,-16.0
423434,,-100.0,-93.0,-16.0
423484,,-100.0,-91.0,-16.0
424487,,-100.0,-91.0,-16.0
424505,,-99.0,-91.0,-16.0
424520,,-98.0,-91.0,-16.0
424536,,-97.0,-91.0,-16.0
424553,,-96.0,-91.0,-16.0
424570,,-94.0,-91.0,-16.0
424586,,-93.0,-91.0,-16.0
424603,,-92.0,-91.0,-16.0
424620,,-91.0,-91.0,-16.0
424637,,-90.0,-91.0,-16.0
424653,,-89.0,-91.0,-16.0
424670,,-88.0,-91.0,-16.0
424687,,-87.0,-91.0,-16.0
424704,,-86.0,-91.0,-16.0
424720,,-84.0,-91.0,-16.0
424737,,-83.0,-91.0,-16.0
426176,,-83.0,-91.0,-16.0
426193,,-83.0,-91.0,-16.0
426209,,-83.0,-91.0,-16.0
426228,,-83.0,-91.0,-16.0
426243,,-83.0,-91.0,-16.0
426259,,-83.0,-91.0,-16.0
426276,,-83.0,-91.0,-16.0
426978,,-83.0,-91.0,-16.0
426996,,-83.0,-92.0,-16.0
430759,,-83.0,-92.0,-16.0
430777,,-83.0,-92.0,-16.0
430793,,-83.0,-92.0,-16.0
430811,,-83.0,-92.0,-16.0
430826,,-83.0,-92.0,-16.0
430842,,-83.0,-92.0,-16.0
430861,,-83.0,-91.0,-16.0
431627,,-83.0,-91.0,-16.0
431645,,-83.0,-91.0,-16.0
431660,,-83.0,-91.0,-16.0
431677,,-83.0,-91.0,-16.0
431694,,-83.0,-91.0,-16.0
431710,,-83.0,-91.0,-16.0
431727,,-83.0,-91.0,-16.0
431743,,-83.0,-91.0,-16.0
431760,,-83.0,-91.0,-16.0
431776,,-83.0,-91.0,-16.0
431793,,-83.0,-91.0,-16.0
431810,,-83.0,-91.0,-16.0
431826,,-83.0,-91.0,-16.0
431843,,-83.0,-91.0,-16.0
431861,,-83.0,-91.0,-16.0
431864,,-83.0,-91.0,-16.0
431878,,-83.0,-91.0,-16.0
431881,,-83.0,-91.0,-16.0
431892,,-83.0,-91.0,-16.0
431909,,-83.0,-91.0,-16.0
431911,,-83.0,-91.0,-16.0
431928,,-83.0,-91.0,-16.0
431944,,-83.0,-91.0,-16.0
431947,,-83.0,-91.0,-16.0
431960,,-83.0,-91.0,-16.0
431976,,-83.0,-91.0,-16.0
431978,,-83.0,-91.0,-16.0
431980,,-82.66666666666667,-91.0,-16.0
431994,,-82.33333333333333,-91.0,-16.0
431995,,-82.0,-91.0,-16.0
432011,,-80.0,-91.0,-16.0
432013,,-79.5,-91.0,-16.0
432028,,-79.0,-91.0,-16.0
432045,,-78.0,-91.0,-16.0
432047,,-77.5,-91.0,-16.0
432061,,-77.0,-91.0,-16.0
432064,,-76.5,-91.0,-16.0
432078,,-76.0,-91.0,-16.0
432095,,-75.0,-91.0,-15.0
432098,,-74.66666666666667,-91.0,-15.0
432110,,-74.33333333333333,-91.0,-14.0
432111,,-74.0,-91.0,-14.0
432113,,-73.75,-91.0,-14.0
432114,,-73.5,-91.0,-13.5
432126,,-73.25,-91.0,-13.0
432128,,-73.0,-91.0,-13.0
432144,,-72.5,-91.0,-12.0
432145,,-72.0,-91.0,-12.0
432146,,-71.5,-91.0,-12.0
432149,,-71.0,-91.0,-12.0
432160,,-70.5,-91.0,-10.0
432161,,-70.0,-91.0,-10.0
432162,,-69.66666666666667,-91.0,-10.0
432177,,-69.33333333333333,-91.0,-9.0
432178,,-69.0,-91.0,-9.0
432179,,-68.66666666666667,-91.0,-9.0
432193,,-68.33333333333333,-91.0,-8.0
432195,,-68.0,-91.0,-8.0
432199,,-67.75,-91.0,-7.5
432210,,-67.5,-91.0,-7.0
432211,,-67.25,-91.0,-7.0
432212,,-67.0,-91.0,-6.5
432226,,-66.5,-91.0,-6.0
432228,,-66.0,-91.0,-6.0
432243,,-65.66666666666667,-91.0,-5.0
432244,,-65.33333333333333,-91.0,-5.0
432245,,-65.0,-91.0,-4.5
432260,,-65.0,-91.0,-4.0
432261,,-65.0,-91.0,-4.0
432262,,-65.0,-91.0,-3.5
432276,,-65.0,-91.0,-3.0
432278,,-65.0,-91.0,-3.0
432279,,-65.0,-91.0,-2.75
432280,,-65.0,-91.0,-2.5
432293,,-65.0,-91.0,-2.25
432294,,-65.0,-91.0,-2.0
432299,,-65.0,-91.0,-2.0
432310,,-65.0,-91.0,0.0
432311,,-65.0,-91.0,0.0
432313,,-65.0,-91.0,0.0
432326,,-65.0,-91.0,1.0
432328,,-65.0,-91.0,1.0
432343,,-65.0,-91.0,2.0
432345,,-65.0,-91.0,2.0
432360,,-65.0,-91.0,3.0
432365,,-65.0,-91.0,3.0
432393,,-65.0,-91.0,5.0
432394,,-65.0,-91.0,5.0
432410,,-65.0,-91.0,6.0
432415,,-65.0,-91.0,6.0
432427,,-65.0,-91.0,7.0
432428,,-65.0,-91.0,7.0
432430,,-65.0,-91.0,7.0
432443,,-65.0,-91.0,8.0
432445,,-65.0,-91.0,8.0
432460,,-65.0,-91.0,10.0
432461,,-65.0,-91.0,10.0
432476,,-65.0,-91.0,11.0
432478,,-65.0,-91.0,11.0
432493,,-65.0,-91.0,12.0
432494,,-65.0,-91.0,12.0
432495,,-65.0,-91.0,12.0
432500,,-65.0,-91.0,12.5
432510,,-65.0,-90.66666666666667,13.0
432511,,-65.0,-90.33333333333333,13.0
432517,,-65.0,-90.0,13.5
432526,,-65.0,-90.0,14.0
432528,,-65.0,-90.0,14.0
432543,,-65.0,-90.0,15.0
432578,,-65.0,-90.0,15.0
432593,,-65.0,-90.0,15.0
432597,,-65.0,-90.0,15.0
432611,,-65.0,-90.0,15.0
432626,,-65.0,-90.0,15.0
432628,,-65.0,-90.0,15.0
432644,,-65.0,-90.0,15.0
432646,,-65.0,-90.0,15.0
432660,,-65.0,-90.0,15.0
432667,,-65.0,-90.0,15.0
432677,,-65.0,-89.66666666666667,15.0
432678,,-65.0,-89.33333333333333,15.0
432687,,-65.0,-89.0,15.0
432694,,-65.0,-88.8,15.0
432698,,-65.0,-88.6,15.0
432711,,-65.0,-88.4,15.0
432728,,-65.0,-88.2,15.0
432735,,-65.0,-88.0,15.0
432745,,-65.0,-88.0,15.0
432747,,-65.0,-88.0,15.0
432761,,-65.0,-88.0,15.0
432778,,-65.0,-88.0,15.0
432795,,-65.0,-88.0,15.0
432796,,-65.0,-88.0,15.0
432811,,-65.0,-88.0,15.0
432812,,-65.0,-88.0,15.0
433046,,-65.0,-88.0,15.0
433063,,-64.0,-88.0,15.0
433079,,-63.0,-88.0,15.0
433096,,-62.0,-88.0,15.0
433101,,-61.5,-88.0,15.0
433112,,-61.0,-87.5,15.0
433119,,-60.0,-87.0,15.0
433129,,-59.0,-86.33333333333333,15.0
433146,,-58.0,-85.66666666666667,15.0
433151,,-57.5,-85.0,15.0
433163,,-57.0,-84.5,15.0
433171,,-56.5,-84.0,15.0
433179,,-56.0,-84.0,15.0
433196,,-55.0,-84.0,15.0
433212,,-54.5,-84.0,15.0
433213,,-54.0,-84.0,15.0
433229,,-53.0,-84.0,15.0
433231,,-53.0,-84.0,15.0
433234,,-53.0,-84.0,15.0
433262,,-53.0,-83.5,15.0
433270,,-53.0,-83.0,15.0
433280,,-53.0,-83.0,15.0
433286,,-53.0,-83.0,15.0
433302,,-53.0,-82.0,15.0
433312,,-53.0,-82.0,15.0
433329,,-53.0,-82.0,15.0
433345,,-53.0,-82.0,15.0
433363,,-53.0,-82.0,15.0
433398,,-53.0,-82.0,15.0
433421,,-53.0,-82.0,15.0
433454,,-53.0,-80.0,15.0
433597,,-53.0,-80.0,15.0
433613,,-53.0,-80.0,15.0
433756,,-53.0,-80.0,15.0
433778,,-53.0,-80.0,15.0
433905,,-53.0,-80.0,15.0
433918,,-53.0,-80.0,15.0
433959,,-53.0,-80.0,15.0
433974,,-53.0,-80.0,15.0
434257,,-53.0,-80.0,15.0
434269,,-53.0,-80.0,15.0
434305,,-53.0,-80.0,15.0
434318,,-53.0,-80.0,15.0
434892,,-53.0,-80.0,15.0
434919,,-53.0,-80.0,15.0
434935,,-53.0,-80.0,15.0
434949,,-53.0,-80.0,15.0
434964,,-53.0,-80.0,15.0
434979,,-53.0,-80.0,15.0
434996,,-53.0,-80.0,15.0
435010,,-53.0,-80.0,15.0
435035,,-53.0,-80.0,15.0
435052,,-53.0,-80.0,15.0
435067,,-53.0,-80.0,15.0
435082,,-53.0,-80.0,15.0
437065,,-53.0,-80.0,15.0
437084,,-53.0,-81.0,15.0
437136,,-53.0,-82.0,15.0
437363,,-53.0,-82.0,15.0
437364,-82.0,-53.0,-82.0,15.0
437405,-83.0,-53.0,-82.0,15.0
437446,-86.0,-53.0,-82.0,15.0
437689,-87.0,-53.0,-82.0,15.0
437729,-86.0,-53.0,-82.0,15.0
437770,-84.0,-53.0,-82.0,15.0
437810,-82.0,-53.0,-82.0,15.0
437851,-79.0,-53.0,-82.0,15.0
438093,-77.0,-53.0,-82.0,15.0
438134,-76.0,-53.0,-82.0,15.0
438174,-74.0,-53.0,-82.0,15.0
438215,-71.0,-53.0,-82.0,15.0
438216,,-53.0,-82.0,15.0
439043,,-53.0,-82.0,15.0
439060,,-53.0,-82.0,15.0
439076,,-53.0,-82.0,15.0
439093,,-53.0,-82.0,15.0
439111,,-53.0,-82.0,15.0
439127,,-53.0,-82.0,15.0
439144,,-53.0,-82.0,15.0
439160,,-53.0,-82.0,15.0
439177,,-53.0,-82.0,15.0
439193,,-53.0,-82.0,15.0
439210,,-53.0,-82.0,15.0
439227,,-53.0,-82.0,15.0
439243,,-53.0,-82.0,15.0
439260,,-53.0,-82.0,15.0
439277,,-53.0,-82.0,15.0
439293,,-53.0,-82.0,15.0
439310,,-53.0,-82.0,15.0
439327,,-53.0,-82.0,15.0
439343,,-53.0,-82.0,15.0
439360,,-53.0,-82.0,15.0
439376,,-53.0,-82.0,15.0
439395,,-53.0,-82.0,15.0
439411,,-53.0,-82.0,15.0
439427,,-53.0,-82.0,15.0
439443,,-53.0,-82.0,15.0
439460,,-53.0,-82.0,15.0
439476,,-53.0,-82.0,15.0
439493,,-53.0,-82.0,15.0
439509,,-53.0,-82.0,15.0
439526,,-53.0,-82.0,15.0
439543,,-53.0,-82.0,15.0
439560,,-53.0,-82.0,15.0
439578,,-53.0,-82.0,15.0
439593,,-53.0,-82.0,15.0
439609,,-53.0,-82.0,15.0
439627,,-53.0,-82.0,15.0
439636,,-53.0,-82.0,15.0
439644,,-53.5,-82.0,15.0
439654,,-54.0,-82.0,15.0
439660,,-54.5,-82.0,15.0
439670,,-55.0,-82.0,15.0
439686,,-56.0,-82.0,15.0
439703,,-57.0,-82.0,15.0
439720,,-59.0,-82.0,15.0
439737,,-60.0,-82.0,15.0
439753,,-61.0,-82.0,15.0
439770,,-62.0,-82.0,15.0
439787,,-63.0,-82.0,15.0
439803,,-64.0,-82.0,15.0
439820,,-65.0,-82.0,15.0
439837,,-66.0,-82.0,15.0
439853,,-67.0,-82.0,15.0
439870,,-69.0,-82.0,15.0
439887,,-70.0,-82.0,15.0
439903,,-71.0,-82.0,15.0
439920,,-72.0,-82.0,15.0
439937,,-73.0,-82.0,15.0
439953,,-74.0,-82.0,15.0
439970,,-75.0,-82.0,15.0
439987,,-76.0,-82.0,15.0
440003,,-77.0,-82.0,15.0
440020,,-78.0,-82.0,15.0
440037,,-79.0,-82.0,15.0
440512,,-79.0,-82.0,15.0
440531,,-79.0,-83.0,15.0
442388,,-79.0,-83.0,15.0
442404,,-79.0,-84.0,15.0
447459,,-79.0,-84.0,15.0
447477,,-79.0,-84.0,15.0
447493,,-79.0,-84.0,15.0
447510,,-79.0,-84.0,15.0
447526,,-79.0,-84.0,15.0
447693,,-79.0,-84.0,15.0
447710,,-79.0,-84.0,15.0
447726,,-79.0,-84.0,15.0
447728,,-79.0,-84.0,15.0
447743,,-79.0,-84.0,15.0
447746,,-79.0,-84.0,15.0
447760,,-79.0,-84.0,15.0
447777,,-79.0,-84.0,15.0
447780,,-79.0,-84.0,15.0
447793,,-79.0,-84.0,15.0
447810,,-79.0,-84.0,15.0
447811,,-79.0,-84.0,15.0
447830,,-79.0,-84.0,15.0
447879,,-79.0,-84.0,15.0
447911,,-79.0,-84.0,15.0
447945,,-79.0,-84.0,15.0
448043,,-79.0,-84.0,15.0
448060,,-79.0,-84.0,15.0
448078,,-79.0,-84.0,15.0
448093,,-79.0,-84.0,15.0
448111,,-79.0,-84.0,15.0
448126,,-79.0,-84.0,15.0
448212,,-79.0,-84.0,15.0
448248,,-79.0,-84.0,15.0
448278,,-79.0,-84.0,15.0
448296,,-79.0,-84.0,15.0
448311,,-79.0,-84.0,15.0
448329,,-79.0,-84.0,15.0
448348,,-79.0,-84.0,15.0
448362,,-79.0,-84.0,15.0
448380,,-79.0,-84.0,15.0
449028,,-79.0,-84.0,15.0
449046,,-79.0,-83.0,15.0
449079,,-79.0,-82.0,15.0
449112,,-79.0,-81.0,15.0
450536,,-79.0,-81.0,15.0
450537,-72.0,-79.0,-81.0,15.0
450577,-73.0,-79.0,-81.0,15.0
450618,-75.0,-79.0,-81.0,15.0
450659,-78.0,-79.0,-81.0,15.0
450699,-80.0,-79.0,-81.0,15.0
450827,-80.13333333333334,-79.0,-81.0,15.0
450846,-80.26666666666667,-79.0,-81.0,15.0
450865,-80.4,-79.0,-81.0,15.0
450878,-80.53333333333333,-79.5,-81.0,15.0
450882,-80.66666666666667,-80.0,-81.0,15.0
450899,-80.8,-81.0,-81.0,15.0
450916,-80.93333333333334,-82.0,-81.0,15.0
450928,-81.06666666666666,-82.5,-81.0,15.0
450932,-81.2,-83.0,-81.0,15.0
450944,-81.33333333333333,-83.5,-81.0,15.0
450949,-81.46666666666667,-84.0,-81.0,15.0
450966,-81.6,-85.0,-81.0,15.0
450981,-81.73333333333333,-86.0,-81.0,15.0
450982,-81.86666666666666,-87.0,-81.0,15.0
450986,-82.0,-87.5,-81.0,15.0
450999,-82.33333333333333,-88.0,-81.0,15.0
451016,-82.66666666666667,-89.0,-81.0,15.0
451026,-83.0,-89.5,-81.0,15.0
451032,-83.5,-90.0,-81.0,15.0
451049,-84.0,-91.0,-81.0,15.0
451066,-84.5,-92.0,-81.0,15.0
451068,-85.0,-92.5,-81.0,15.0
451082,-86.0,-93.0,-81.0,15.0
451099,-87.0,-94.0,-81.0,15.0
451109,-88.0,-94.5,-81.0,15.0
451116,-88.5,-95.0,-81.0,15.0
451132,-89.0,-97.0,-81.0,15.0
451149,-89.5,-98.0,-81.0,15.0
451151,-90.0,-98.5,-81.0,15.0
451166,-90.66666666666667,-99.0,-81.0,15.0
451182,-91.33333333333333,-100.0,-81.0,15.0
451191,-92.0,-100.0,-81.0,15.0
451327,-92.0,-100.0,-81.0,15.0
451344,-92.0,-100.0,-81.0,14.0
451345,-92.0,-100.0,-81.0,14.0
451360,-92.0,-100.0,-81.0,13.0
451362,-92.0,-100.0,-81.0,13.0
451377,-92.0,-100.0,-81.0,12.0
451378,-92.0,-100.0,-81.0,12.0
451380,-92.0,-100.0,-81.0,11.5
451393,-92.0,-100.0,-81.0,11.0
451394,-92.0,-100.0,-81.0,11.0
451410,-92.0,-100.0,-81.0,10.0
451411,-92.0,-100.0,-81.0,10.0
451415,-92.0,-100.0,-81.0,10.0
451426,-92.0,-100.0,-81.0,8.5
451443,-92.0,-100.0,-81.0,7.0
451445,-92.0,-100.0,-81.0,7.0
451446,-92.0,-100.0,-81.0,7.0
451460,-92.0,-100.0,-81.0,6.0
451461,-92.0,-100.0,-81.0,6.0
451462,-92.0,-100.0,-81.0,6.0
451476,-92.0,-100.0,-81.0,5.0
451479,-92.0,-100.0,-81.0,5.0
451487,-92.0,-100.0,-81.0,4.666666666666667
451492,-92.0,-100.0,-81.0,4.333333333333333
451493,-92.0,-100.0,-81.0,4.0
451495,-92.0,-100.0,-81.0,4.0
451509,-92.0,-100.0,-81.0,3.5
451510,-92.0,-100.0,-81.0,3.0
451512,-92.0,-100.0,-81.0,3.0
451526,-92.0,-100.0,-81.0,2.0
451527,-92.0,-100.0,-81.0,2.0
451528,-92.0,-100.0,-81.0,2.0
451543,-92.0,-100.0,-81.0,1.5
451544,-92.0,-100.0,-81.0,1.0
451549,-92.0,-100.0,-81.0,1.0
451559,-92.0,-100.0,-81.0,0.5
451560,-92.0,-100.0,-81.0,0.0
451562,-92.0,-100.0,-81.0,0.0
451577,-92.0,-100.0,-81.0,-2.0
451579,-92.0,-100.0,-81.0,-2.0
451593,-92.0,-100.0,-81.0,-3.0
451595,-92.0,-100.0,-81.0,-3.0
451609,-92.0,-100.0,-81.0,-3.5
451610,-92.0,-100.0,-81.0,-4.0
451612,-92.0,-100.0,-81.0,-4.0
451626,-92.0,-100.0,-81.0,-5.0
451627,-92.0,-100.0,-81.0,-5.0
451628,-92.0,-100.0,-81.0,-5.0
451643,-92.0,-100.0,-81.0,-6.0
451644,-92.0,-100.0,-81.0,-6.0
451660,-92.0,-100.0,-81.0,-7.0
451666,-92.0,-100.0,-81.0,-7.0
451676,-92.0,-100.0,-81.0,-8.0
451693,-91.8,-100.0,-81.0,-9.0
451695,-91.6,-100.0,-81.0,-9.0
451710,-91.4,-100.0,-81.0,-10.0
451712,-91.2,-100.0,-81.0,-10.0
451717,-91.0,-100.0,-81.0,-11.0
451727,-90.66666666666667,-100.0,-81.0,-12.0
451729,-90.33333333333333,-100.0,-81.0,-12.0
451743,-90.0,-100.0,-81.0,-13.0
451745,-89.66666666666667,-100.0,-81.0,-13.0
451748,-89.33333333333333,-100.0,-81.0,-13.333333333333334
451758,-89.0,-100.0,-81.0,-13.666666666666666
451760,-88.4,-100.0,-81.0,-14.0
451763,-87.8,-100.0,-81.0,-14.0
451781,-87.2,-100.0,-81.0,-14.0
451797,-86.6,-100.0,-81.0,-14.0
451798,-86.0,-100.0,-81.0,-14.0
451813,-85.33333333333333,-100.0,-81.0,-14.0
451831,-84.66666666666667,-100.0,-81.0,-14.0
451839,-84.0,-100.0,-81.0,-14.0
451849,-84.33333333333333,-100.0,-81.0,-14.0
451864,-84.66666666666667,-100.0,-81.0,-14.0
451880,-85.0,-100.0,-81.0,-14.0
451886,-85.33333333333333,-100.0,-81.0,-14.0
451913,-85.66666666666667,-100.0,-81.0,-14.0
451921,-86.0,-100.0,-81.0,-14.0
451936,-86.66666666666667,-100.0,-81.0,-14.0
451951,-87.33333333333333,-100.0,-81.0,-14.0
451961,-88.0,-100.0,-81.0,-14.0
451970,-88.5,-100.0,-81.0,-14.0
451977,-89.0,-100.0,-81.0,-14.0
451987,-89.5,-100.0,-81.0,-14.5
451994,-90.0,-100.0,-81.0,-15.0
451995,-90.5,-100.0,-81.0,-15.0
452001,-91.0,-100.0,-81.0,-15.333333333333334
452009,-91.22222222222223,-100.0,-81.0,-15.666666666666666
452010,-91.44444444444444,-100.0,-81.0,-16.0
452011,-91.66666666666667,-100.0,-81.0,-16.0
452021,-91.88888888888889,-100.0,-81.0,-16.333333333333332
452025,-92.11111111111111,-100.0,-81.25,-16.666666666666668
452026,-92.33333333333333,-100.0,-81.5,-17.0
452028,-92.55555555555556,-100.0,-81.75,-17.0
452040,-92.77777777777777,-100.0,-82.0,-17.333333333333332
452041,-93.0,-100.0,-82.4,-17.666666666666668
452044,-93.42857142857143,-100.0,-82.8,-18.0
452046,-93.85714285714286,-100.0,-83.2,-18.0
452049,-94.28571428571429,-100.0,-83.6,-18.0
452071,-94.71428571428571,-100.0,-84.0,-19.0
452077,-95.14285714285714,-100.0,-84.25,-20.0
452078,-95.57142857142857,-100.0,-84.5,-20.0
452082,-96.0,-100.0,-84.75,-20.333333333333332
452088,-95.9090909090909,-100.0,-85.0,-20.666666666666668
452093,-95.81818181818181,-100.0,-85.33333333333333,-21.0
452094,-95.72727272727273,-100.0,-85.66666666666667,-21.0
452107,-95.63636363636364,-100.0,-86.0,-21.5
452110,-95.54545454545455,-100.0,-86.0,-22.0
452112,-95.45454545454545,-100.0,-86.0,-22.0
452127,-95.36363636363636,-100.0,-86.0,-24.0
452133,-95.27272727272727,-100.0,-86.0,-24.0
452161,-95.18181818181819,-100.0,-86.0,-25.0
452188,-95.0909090909091,-100.0,-86.0,-25.0
452203,-95.0,-100.0,-86.5,-25.0
452207,-94.66666666666667,-100.0,-87.0,-25.0
452239,-94.33333333333333,-100.0,-88.0,-25.0
452243,-94.0,-100.0,-88.5,-25.0
452256,-94.0,-100.0,-89.0,-25.0
452275,-94.0,-100.0,-90.0,-25.0
452306,-94.0,-100.0,-90.0,-25.0
452325,-94.0,-100.0,-91.0,-25.0
452357,-94.0,-100.0,-93.0,-25.0
452375,-94.0,-100.0,-94.0,-25.0
452390,-94.0,-100.0,-95.0,-25.0
452407,-94.0,-100.0,-96.0,-25.0
452428,-94.0,-100.0,-97.5,-25.0
452439,-94.0,-100.0,-99.0,-25.0
452443,-94.0,-100.0,-99.33333333333333,-25.0
452447,-94.0,-100.0,-99.66666666666667,-25.0
452456,-94.0,-100.0,-100.0,-25.0
452461,-94.0,-100.0,-100.0,-25.0
452477,-94.0,-100.0,-100.0,-25.0
452489,-94.0,-100.0,-100.0,-25.0
452494,-94.0,-100.0,-100.0,-25.0
