,nan_x,nan_y,ASM06EV1KY10G,2VKACLXTMOQWO,A4CHLWPHZIP7Y,A8DMLATJZOF4Q,A4AB8514GUJS5,A4WBW7FVQASZE
309873,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
309875,-81.0,-96.0,-98.0,-66.33333333333333,-100.0,-100.0,-98.0,-76.0
309886,-81.0,-96.0,-98.0,-66.66666666666667,-100.0,-100.0,-98.0,-76.0
309896,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309906,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309917,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309919,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309925,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309934,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309935,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309942,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309947,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309951,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309959,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309977,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
309983,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310006,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310047,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310061,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310068,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310087,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310089,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
310098,-81.0,-96.0,-98.0,-66.75,-100.0,-100.0,-98.0,-76.0
310102,-81.0,-96.0,-98.0,-66.5,-100.0,-100.0,-98.0,-76.0
310104,-81.0,-96.0,-98.0,-66.25,-100.0,-100.0,-98.0,-76.0
310109,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
310117,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
310120,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
310121,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
310126,-81.0,-96.0,-98.0,-65.75,-100.0,-100.0,-98.0,-76.0
310139,-81.0,-96.0,-98.0,-65.5,-100.0,-100.0,-98.0,-76.0
310148,-81.0,-96.0,-98.0,-65.25,-100.0,-100.0,-98.0,-76.0
310160,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
310169,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
310177,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
310181,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
310186,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
310188,-81.0,-96.0,-98.0,-64.8,-100.0,-100.0,-98.0,-76.0
310205,-81.0,-96.0,-98.0,-64.6,-100.0,-100.0,-98.0,-76.0
310214,-81.0,-96.0,-98.0,-64.4,-100.0,-100.0,-98.0,-76.0
310224,-81.0,-96.0,-98.0,-64.2,-100.0,-100.0,-98.0,-76.0
310229,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310245,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310248,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310249,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310251,-81.0,-96.0,-98.0,-63.833333333333336,-100.0,-100.0,-98.0,-76.0
310272,-81.0,-96.0,-98.0,-63.666666666666664,-100.0,-100.0,-98.0,-76.0
310277,-81.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-76.0
310294,-81.0,-96.0,-98.0,-63.333333333333336,-100.0,-100.0,-98.0,-76.0
310309,-81.0,-96.0,-98.0,-63.166666666666664,-100.0,-100.0,-98.0,-76.0
310319,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310324,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310363,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310404,-81.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-76.0
310407,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310418,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310441,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310465,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310525,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310539,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310550,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310555,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310559,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310560,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310575,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310577,-81.0,-96.0,-98.0,-63.93333333333333,-100.0,-100.0,-98.0,-76.0
310588,-81.0,-96.0,-98.0,-63.86666666666667,-100.0,-100.0,-98.0,-76.0
310597,-81.0,-96.0,-98.0,-63.8,-100.0,-100.0,-98.0,-76.0
310608,-81.0,-96.0,-98.0,-63.733333333333334,-100.0,-100.0,-98.0,-76.0
310617,-81.0,-96.0,-98.0,-63.666666666666664,-100.0,-100.0,-98.0,-76.0
310623,-81.0,-96.0,-98.0,-63.6,-100.0,-100.0,-98.0,-76.0
310633,-81.0,-96.0,-98.0,-63.53333333333333,-100.0,-100.0,-98.0,-76.0
310639,-81.0,-96.0,-98.0,-63.46666666666667,-100.0,-100.0,-98.0,-76.0
310644,-81.0,-96.0,-98.0,-63.4,-100.0,-100.0,-98.0,-76.0
310647,-81.0,-96.0,-98.0,-63.333333333333336,-100.0,-100.0,-98.0,-76.0
310654,-81.0,-96.0,-98.0,-63.266666666666666,-100.0,-100.0,-98.0,-76.0
310655,-81.0,-96.0,-98.0,-63.2,-100.0,-100.0,-98.0,-76.0
310665,-81.0,-96.0,-98.0,-63.13333333333333,-100.0,-100.0,-98.0,-76.0
310673,-81.0,-96.0,-98.0,-63.06666666666667,-100.0,-100.0,-98.0,-76.0
310675,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310686,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310694,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310706,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310726,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310752,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310757,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310762,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310770,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310775,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310778,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310797,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310802,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310803,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310807,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310809,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310826,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310827,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310832,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310837,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310839,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310844,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
310854,-81.0,-96.0,-98.0,-63.1,-100.0,-100.0,-98.0,-76.0
310859,-81.0,-96.0,-98.0,-63.2,-100.0,-100.0,-98.0,-76.0
310860,-81.0,-96.0,-98.0,-63.3,-100.0,-100.0,-98.0,-76.0
310869,-81.0,-96.0,-98.0,-63.4,-100.0,-100.0,-98.0,-76.0
310872,-81.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-76.0
310876,-81.0,-96.0,-98.0,-63.6,-100.0,-100.0,-98.0,-76.0
310889,-81.0,-96.0,-98.0,-63.7,-100.0,-100.0,-98.0,-76.0
310896,-81.0,-96.0,-98.0,-63.8,-100.0,-100.0,-98.0,-76.0
310898,-81.0,-96.0,-98.0,-63.9,-100.0,-100.0,-98.0,-76.0
310910,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310918,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310922,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310938,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310947,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310954,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310977,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
310982,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311013,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311021,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311033,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311046,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311055,-81.0,-96.0,-98.0,-63.857142857142854,-100.0,-100.0,-98.0,-76.0
311066,-81.0,-96.0,-98.0,-63.714285714285715,-100.0,-100.0,-98.0,-76.0
311079,-81.0,-96.0,-98.0,-63.57142857142857,-100.0,-100.0,-98.0,-76.0
311080,-81.0,-96.0,-98.0,-63.42857142857143,-100.0,-100.0,-98.0,-76.0
311084,-81.0,-96.0,-98.0,-63.285714285714285,-100.0,-100.0,-98.0,-76.0
311094,-81.0,-96.0,-98.0,-63.142857142857146,-100.0,-100.0,-98.0,-76.0
311097,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311101,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311103,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311107,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311121,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311126,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311147,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311148,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311151,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311173,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311178,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311182,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311199,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311201,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311208,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311238,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311240,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311252,-81.0,-96.0,-98.0,-63.111111111111114,-100.0,-100.0,-98.0,-76.0
311258,-81.0,-96.0,-98.0,-63.22222222222222,-100.0,-100.0,-98.0,-76.0
311263,-81.0,-96.0,-98.0,-63.333333333333336,-100.0,-100.0,-98.0,-76.0
311264,-81.0,-96.0,-98.0,-63.44444444444444,-100.0,-100.0,-98.0,-76.0
311269,-81.0,-96.0,-98.0,-63.55555555555556,-100.0,-100.0,-98.0,-76.0
311279,-81.0,-96.0,-98.0,-63.666666666666664,-100.0,-100.0,-98.0,-76.0
311287,-81.0,-96.0,-98.0,-63.77777777777778,-100.0,-100.0,-98.0,-76.0
311293,-81.0,-96.0,-98.0,-63.888888888888886,-100.0,-100.0,-98.0,-76.0
311294,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311297,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311302,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311307,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311321,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311326,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311336,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311348,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311353,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311366,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311373,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311380,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311381,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311387,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311398,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311399,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311409,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311428,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311435,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311452,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311457,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311468,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311478,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311483,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311493,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311496,-81.0,-96.0,-98.0,-63.875,-100.0,-100.0,-98.0,-76.0
311504,-81.0,-96.0,-98.0,-63.75,-100.0,-100.0,-98.0,-76.0
311509,-81.0,-96.0,-98.0,-63.625,-100.0,-100.0,-98.0,-76.0
311515,-81.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-76.0
311523,-81.0,-96.0,-98.0,-63.375,-100.0,-100.0,-98.0,-76.0
311528,-81.0,-96.0,-98.0,-63.25,-100.0,-100.0,-98.0,-76.0
311537,-81.0,-96.0,-98.0,-63.125,-100.0,-100.0,-98.0,-76.0
311544,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311546,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311550,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311554,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311555,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311563,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311573,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311585,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311587,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311609,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311614,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311624,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311631,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311636,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311642,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311653,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311663,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311680,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311681,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311687,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311703,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311709,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311712,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311719,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311725,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311730,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311740,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311749,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311752,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311766,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311768,-81.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-76.0
311771,-81.0,-96.0,-98.0,-63.25,-100.0,-100.0,-98.0,-76.0
311772,-81.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-76.0
311796,-81.0,-96.0,-98.0,-63.75,-100.0,-100.0,-98.0,-76.0
311801,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311808,-81.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-76.0
311815,-81.0,-96.0,-98.0,-64.33333333333333,-100.0,-100.0,-98.0,-76.0
311824,-81.0,-96.0,-98.0,-64.66666666666667,-100.0,-100.0,-98.0,-76.0
311825,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311827,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311850,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311859,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311863,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311877,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311879,-81.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-76.0
311885,-81.0,-96.0,-98.0,-65.33333333333333,-100.0,-100.0,-98.0,-76.0
311890,-81.0,-96.0,-98.0,-65.66666666666667,-100.0,-100.0,-98.0,-76.0
311894,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311902,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311903,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311909,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311922,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311929,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311931,-81.0,-96.0,-98.0,-66.0,-100.0,-100.0,-98.0,-76.0
311936,-81.0,-96.0,-98.0,-66.33333333333333,-100.0,-100.0,-98.0,-76.0
311943,-81.0,-96.0,-98.0,-66.66666666666667,-100.0,-100.0,-98.0,-76.0
311944,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
311945,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
311953,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
311969,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312000,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312004,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312014,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312023,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312033,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312037,-81.0,-96.0,-98.0,-67.0,-100.0,-100.0,-98.0,-76.0
312039,-81.0,-96.0,-98.0,-68.0,-100.0,-100.0,-98.0,-76.0
312056,-81.0,-96.0,-98.0,-69.0,-100.0,-100.0,-98.0,-76.0
312070,-81.0,-96.0,-98.0,-69.0,-100.0,-100.0,-98.0,-76.0
312075,-81.0,-96.0,-98.0,-69.0,-100.0,-100.0,-98.0,-76.0
312083,-81.0,-96.0,-98.0,-69.0,-100.0,-100.0,-98.0,-76.0
312090,-81.0,-96.0,-98.0,-69.2,-100.0,-100.0,-98.0,-76.0
312091,-81.0,-96.0,-98.0,-69.4,-100.0,-100.0,-98.0,-76.0
312093,-81.0,-96.0,-98.0,-69.6,-100.0,-100.0,-98.0,-76.0
312115,-81.0,-96.0,-98.0,-69.8,-100.0,-100.0,-98.0,-76.0
312117,-81.0,-96.0,-98.0,-70.0,-100.0,-100.0,-98.0,-76.0
312128,-81.0,-96.0,-98.0,-70.0,-100.0,-100.0,-98.0,-76.0
312130,-81.0,-96.0,-98.0,-70.0,-100.0,-100.0,-98.0,-76.0
312144,-81.0,-96.0,-98.0,-70.14285714285714,-100.0,-100.0,-98.0,-76.0
312156,-81.0,-96.0,-98.0,-70.28571428571429,-100.0,-100.0,-98.0,-76.0
312158,-81.0,-96.0,-98.0,-70.42857142857143,-100.0,-100.0,-98.0,-76.0
312181,-81.0,-96.0,-98.0,-70.57142857142857,-100.0,-100.0,-98.0,-76.0
312182,-81.0,-96.0,-98.0,-70.71428571428571,-100.0,-100.0,-98.0,-76.0
312186,-81.0,-96.0,-98.0,-70.85714285714286,-100.0,-100.0,-98.0,-76.0
312189,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312203,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312205,-81.0,-96.0,-98.0,-71.5,-100.0,-100.0,-98.0,-76.0
312233,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312265,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312278,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312295,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312301,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312303,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312314,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312330,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312335,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312337,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312359,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312369,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312378,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312388,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312395,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312408,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312413,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312440,-81.0,-96.0,-98.0,-71.5,-100.0,-100.0,-98.0,-76.0
312441,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312449,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312460,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312467,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312515,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312570,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312612,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312655,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312663,-81.0,-96.0,-98.0,-71.5,-100.0,-100.0,-98.0,-76.0
312703,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312707,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312727,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312737,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312749,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312776,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312779,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312785,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312787,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312794,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312800,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312814,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312815,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312821,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312822,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312828,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312840,-81.0,-96.0,-98.0,-72.0,-100.0,-100.0,-98.0,-76.0
312849,-81.0,-96.0,-98.0,-71.5,-100.0,-100.0,-98.0,-76.0
312866,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
312879,-81.0,-96.0,-98.0,-71.0,-100.0,-100.0,-98.0,-76.0
